plot_idx,cues,trials_idx,rewards,forgone_rewards,regrets,perc_opt_actions,entropy,value_fn,policy_0,policy_1,uo_idx,uo_regrets,uo_rewards,uo_forgone_rewards,uo_perc_opt_actions
2300,0,7,0.234375,0.21875,0.05875,0.5625,0.53131163,1.9889946,0.533244,0.466756,7,0.06882813,0.3125,0.21875,0.515625
2300,0,8,0.296875,0.2109375,0.029687498,0.71875,0.5294354,2.003498,0.52242976,0.47757027,8,0.05828125,0.3203125,0.2578125,0.640625
2300,0,9,0.2109375,0.203125,0.04,0.6875,0.520741,1.9911872,0.5060417,0.4939583,9,0.0775,0.296875,0.234375,0.546875
2300,0,10,0.34375,0.1328125,0.041874997,0.609375,0.52215487,1.9832532,0.5117167,0.4882833,10,0.040468752,0.3203125,0.171875,0.6875
2300,0,11,0.28125,0.1953125,0.042187497,0.625,0.4990898,1.9881845,0.48987827,0.5101217,11,0.055859372,0.28125,0.1953125,0.640625
2300,0,12,0.2734375,0.203125,0.038046874,0.71875,0.5014887,1.9777713,0.49616185,0.5038382,12,0.059765622,0.234375,0.2109375,0.5625
2300,0,13,0.3046875,0.1875,0.023359373,0.734375,0.4920068,1.9779919,0.5318254,0.46817458,13,0.0625,0.2578125,0.2109375,0.625
2300,0,14,0.296875,0.1640625,0.03078125,0.6875,0.5227712,1.9985347,0.4988592,0.50114083,14,0.06578125,0.234375,0.234375,0.5
2300,0,15,0.3125,0.25,0.046171874,0.625,0.51669216,2.0055902,0.49309528,0.5069047,15,0.034765624,0.3515625,0.203125,0.734375
2300,0,16,0.3359375,0.1953125,0.03234375,0.703125,0.49920225,1.9860697,0.48682588,0.5131741,16,0.058203124,0.3046875,0.203125,0.625
2300,0,17,0.3359375,0.1796875,0.018749999,0.765625,0.49051732,1.969743,0.49529436,0.50470567,17,0.051875,0.265625,0.21875,0.640625
2300,0,18,0.3046875,0.2109375,0.0353125,0.671875,0.49245542,1.9635128,0.48493093,0.51506907,18,0.057578128,0.3359375,0.25,0.578125
2300,0,19,0.3046875,0.1796875,0.03640625,0.65625,0.4865138,1.9336643,0.5032345,0.49676552,19,0.04765625,0.25,0.15625,0.65625
2300,0,20,0.296875,0.2265625,0.021484377,0.734375,0.48715642,1.8522067,0.48230368,0.51769626,20,0.038671877,0.265625,0.2421875,0.625
2300,0,21,0.3125,0.1953125,0.027421873,0.734375,0.4974488,1.6982188,0.4850374,0.51496255,21,0.044921875,0.2734375,0.21875,0.703125
2300,0,22,0.328125,0.1953125,0.026640628,0.71875,0.49853596,1.4969833,0.48977062,0.51022935,22,0.0325,0.3046875,0.203125,0.703125
2300,0,23,0.296875,0.203125,0.018828124,0.796875,0.4926597,1.0654502,0.4995522,0.5004478,23,0.027109375,0.2265625,0.1796875,0.703125
2300,1,0,0.21875,0.2734375,0.11,0.40625,0.6821795,1.954133,0.45821518,0.54178476,24,0.041953124,0.2578125,0.21875,0.703125
2300,1,1,0.3203125,0.1875,0.057578124,0.625,0.5521152,1.908282,0.5062897,0.49371025,25,0.055859372,0.2890625,0.234375,0.625
2300,1,2,0.25,0.234375,0.0575,0.625,0.51358277,1.913794,0.5679717,0.43202823,26,0.03664062,0.3125,0.2109375,0.6875
2300,1,3,0.265625,0.203125,0.058124997,0.640625,0.49563473,1.9017689,0.5689861,0.43101388,27,0.047343753,0.265625,0.2265625,0.65625
2300,1,4,0.25,0.2265625,0.047109373,0.671875,0.47939816,1.905156,0.58555067,0.4144494,28,0.036015626,0.25,0.2109375,0.65625
2300,1,5,0.2734375,0.1484375,0.0309375,0.703125,0.47583756,1.8983557,0.5946264,0.40537357,29,0.049062498,0.3125,0.2265625,0.65625
2300,1,6,0.28125,0.234375,0.048750002,0.671875,0.4945119,1.9099317,0.5780194,0.42198062,30,0.03578125,0.2734375,0.15625,0.71875
2300,1,7,0.296875,0.1953125,0.039921872,0.734375,0.46940416,1.9009129,0.57516885,0.4248311,31,0.047656253,0.2734375,0.1796875,0.65625
2300,1,8,0.2578125,0.1953125,0.04914062,0.65625,0.48541668,1.9096738,0.5566378,0.44336218,32,0.054296874,0.2734375,0.203125,0.65625
2300,1,9,0.265625,0.1875,0.03625,0.75,0.48919967,1.9119592,0.5620764,0.4379236,33,0.05679687,0.2734375,0.2265625,0.5625
2300,1,10,0.3046875,0.1875,0.029453125,0.734375,0.4831162,1.9107945,0.569146,0.43085405,34,0.043671876,0.296875,0.2265625,0.65625
2300,1,11,0.28125,0.171875,0.044843752,0.671875,0.46805882,1.9187467,0.5759623,0.4240377,35,0.051328126,0.3125,0.140625,0.640625
2300,1,12,0.28125,0.1953125,0.04359375,0.703125,0.47467786,1.9188812,0.57065165,0.4293483,36,0.059921872,0.2890625,0.2578125,0.640625
2300,1,13,0.296875,0.1953125,0.02765625,0.765625,0.47079986,1.9149253,0.5789176,0.4210824,37,0.034140624,0.25,0.25,0.71875
2300,1,14,0.2421875,0.140625,0.03367188,0.734375,0.46226108,1.9052086,0.5555192,0.44448072,38,0.039843746,0.28125,0.203125,0.671875
2300,1,15,0.328125,0.15625,0.027734373,0.78125,0.47833917,1.9071134,0.54353535,0.45646465,39,0.038203124,0.2421875,0.1796875,0.65625
2300,1,16,0.3046875,0.1875,0.025937501,0.828125,0.45969364,1.9001775,0.55596423,0.44403577,40,0.030078124,0.2734375,0.171875,0.65625
2300,1,17,0.265625,0.1796875,0.041093744,0.703125,0.4709383,1.9018388,0.5462099,0.45379013,41,0.0375,0.2890625,0.1875,0.671875
2300,1,18,0.2890625,0.1171875,0.031484373,0.734375,0.45387533,1.8794086,0.5377437,0.46225628,42,0.039453123,0.2578125,0.171875,0.6875
2300,1,19,0.2421875,0.1875,0.04546875,0.734375,0.45465356,1.8551143,0.57029665,0.42970335,43,0.03484375,0.328125,0.1875,0.75
2300,1,20,0.3359375,0.1640625,0.033437498,0.796875,0.44619906,1.7907356,0.5521381,0.4478619,44,0.0490625,0.296875,0.2109375,0.640625
2300,1,21,0.296875,0.1796875,0.030625,0.828125,0.44486284,1.664959,0.5431807,0.45681927,45,0.04890625,0.28125,0.21875,0.5625
2300,1,22,0.296875,0.15625,0.034765624,0.734375,0.44882196,1.4299445,0.5513036,0.4486964,46,0.035703123,0.328125,0.15625,0.75
2300,1,23,0.2734375,0.1796875,0.04,0.734375,0.45626992,1.0255487,0.5517963,0.44820368,47,0.034921873,0.3125,0.1640625,0.6875
2300,2,0,0.25,0.2890625,0.08765625,0.484375,0.68250716,1.9687009,0.4953968,0.5046032,48,0.04421875,0.2578125,0.234375,0.703125
2300,2,1,0.265625,0.1875,0.0590625,0.625,0.56928813,1.9532378,0.5023551,0.4976449,49,0.037109375,0.2734375,0.140625,0.71875
2300,2,2,0.2578125,0.2265625,0.061718747,0.578125,0.5374096,1.9548703,0.52156126,0.47843874,50,0.034921877,0.2578125,0.203125,0.671875
2300,2,3,0.234375,0.2109375,0.06867187,0.578125,0.5343418,1.968645,0.55969685,0.44030318,51,0.042265624,0.328125,0.2421875,0.65625
2300,2,4,0.2890625,0.203125,0.0346875,0.65625,0.5247525,1.9566646,0.57638973,0.4236102,52,0.036796875,0.3203125,0.1875,0.734375
2300,2,5,0.296875,0.1796875,0.045859374,0.59375,0.51197815,1.9587224,0.60276264,0.3972373,53,0.027890623,0.3046875,0.2109375,0.71875
2300,2,6,0.2578125,0.1953125,0.042578127,0.625,0.51402193,1.9795558,0.604799,0.39520106,54,0.0353125,0.328125,0.1875,0.703125
2300,2,7,0.296875,0.1875,0.043124996,0.671875,0.48802465,1.966897,0.59543586,0.4045642,55,0.039921872,0.2734375,0.15625,0.671875
2300,2,8,0.3046875,0.2265625,0.05414062,0.609375,0.4873245,1.9795082,0.61142975,0.38857028,56,0.040625,0.28125,0.21875,0.671875
2300,2,9,0.28125,0.2265625,0.042734373,0.609375,0.47241372,1.9595767,0.60621166,0.39378828,57,0.030703124,0.28125,0.2109375,0.703125
2300,2,10,0.2578125,0.1875,0.041718747,0.609375,0.47312242,1.9754617,0.623578,0.37642202,58,0.024921874,0.296875,0.2109375,0.734375
2300,2,11,0.265625,0.1484375,0.019375,0.78125,0.48250946,1.9781432,0.59838146,0.4016186,59,0.036953125,0.2890625,0.203125,0.703125
2300,2,12,0.296875,0.234375,0.03882812,0.671875,0.4887436,1.9652985,0.61489356,0.38510644,60,0.0246875,0.3125,0.203125,0.765625
2300,2,13,0.265625,0.2265625,0.05421875,0.578125,0.48652247,1.9852909,0.6157755,0.3842244,61,0.029453127,0.28125,0.15625,0.6875
2300,2,14,0.3046875,0.1484375,0.026640624,0.71875,0.47382176,1.9666411,0.6235645,0.37643558,62,0.02703125,0.2734375,0.1953125,0.75
2300,2,15,0.2578125,0.2578125,0.03453125,0.65625,0.47957063,1.9755676,0.6352422,0.36475778,63,0.036875,0.3515625,0.125,0.703125
2300,2,16,0.3125,0.2109375,0.035546876,0.71875,0.49342036,1.9704554,0.6221081,0.3778919,64,0.034218747,0.2890625,0.1796875,0.6875
2300,2,17,0.296875,0.1796875,0.028437499,0.734375,0.5008112,1.9666097,0.62949264,0.37050733,65,0.035546876,0.25,0.1875,0.71875
2300,2,18,0.2734375,0.171875,0.02859375,0.765625,0.47753406,1.9310089,0.6332924,0.36670765,66,0.03609375,0.296875,0.1875,0.6875
2300,2,19,0.265625,0.171875,0.031875,0.65625,0.48237395,1.8994203,0.62680626,0.37319374,67,0.030156251,0.3046875,0.21875,0.75
2300,2,20,0.2890625,0.21875,0.04046875,0.671875,0.4813164,1.8161572,0.6289208,0.37107924,68,0.035546876,0.3203125,0.203125,0.703125
2300,2,21,0.3046875,0.1875,0.020312501,0.765625,0.48892736,1.6910155,0.6302581,0.36974195,69,0.048515625,0.296875,0.1875,0.71875
2300,2,22,0.265625,0.1796875,0.047890626,0.609375,0.48860058,1.4634088,0.6416689,0.35833108,70,0.038671874,0.3046875,0.1640625,0.703125
2300,2,23,0.3046875,0.21875,0.0265625,0.78125,0.48124766,1.0707896,0.62518513,0.37481484,71,0.024531249,0.3359375,0.21875,0.734375
2300,3,0,0.265625,0.2734375,0.095625,0.421875,0.6858722,1.9687496,0.5045145,0.49548548,72,0.026562499,0.328125,0.171875,0.78125
2300,3,1,0.265625,0.21875,0.077421874,0.5,0.58831525,1.943244,0.47489455,0.5251054,73,0.02734375,0.3046875,0.1796875,0.6875
2300,3,2,0.2890625,0.2421875,0.06757813,0.59375,0.55028856,1.928611,0.45759887,0.5424012,74,0.0275,0.296875,0.1796875,0.75
2300,3,3,0.2890625,0.2578125,0.04453125,0.640625,0.52981293,1.9310043,0.47781968,0.5221804,75,0.024296876,0.2734375,0.203125,0.78125
2300,3,4,0.28125,0.1796875,0.045390625,0.65625,0.5421443,1.9701191,0.49522537,0.50477463,76,0.038203124,0.234375,0.1953125,0.703125
2300,3,5,0.3046875,0.2734375,0.051015623,0.59375,0.51405704,1.9619114,0.49119392,0.5088061,77,0.026328124,0.2734375,0.171875,0.8125
2300,3,6,0.2578125,0.2578125,0.044296876,0.703125,0.50898045,1.954889,0.5109931,0.48900694,78,0.0275,0.3125,0.203125,0.75
2300,3,7,0.3125,0.1875,0.027890623,0.734375,0.5172975,1.9604502,0.5048423,0.49515766,79,0.024296876,0.28125,0.203125,0.71875
2300,3,8,0.3046875,0.203125,0.04390625,0.65625,0.5121789,1.9551685,0.47239092,0.52760905,80,0.03015625,0.3125,0.171875,0.71875
2300,3,9,0.3671875,0.15625,0.040390626,0.6875,0.51732343,1.9628668,0.49512404,0.50487596,81,0.03578125,0.3046875,0.265625,0.640625
2300,3,10,0.2734375,0.2265625,0.04992187,0.671875,0.50089633,1.9642981,0.51676863,0.48323137,82,0.0484375,0.2734375,0.2109375,0.640625
2300,3,11,0.265625,0.2421875,0.06109375,0.65625,0.5010057,1.9644437,0.52209526,0.4779047,83,0.032890625,0.2890625,0.2109375,0.734375
2300,3,12,0.2890625,0.140625,0.041796874,0.703125,0.47481093,1.9507301,0.5020806,0.49791938,84,0.034375,0.296875,0.234375,0.65625
2300,3,13,0.3359375,0.203125,0.030390624,0.734375,0.46935585,1.9414601,0.52606046,0.4739395,85,0.03453125,0.3046875,0.203125,0.734375
2300,3,14,0.28125,0.21875,0.03203125,0.703125,0.47845557,1.9495343,0.5288632,0.47113675,86,0.016640626,0.328125,0.1640625,0.84375
2300,3,15,0.2734375,0.2265625,0.04445312,0.671875,0.4826754,1.9567,0.5240102,0.47598982,87,0.021484373,0.3203125,0.15625,0.703125
2300,3,16,0.3515625,0.1953125,0.031640623,0.765625,0.49508268,1.9514337,0.5339578,0.46604222,88,0.03046875,0.3046875,0.2109375,0.796875
2300,3,17,0.34375,0.21875,0.035,0.6875,0.4642317,1.9441426,0.5086026,0.4913974,89,0.048203122,0.2734375,0.1875,0.59375
2300,3,18,0.2890625,0.2265625,0.028749999,0.78125,0.4617841,1.9212607,0.5155693,0.48443064,90,0.024609376,0.34375,0.21875,0.78125
2300,3,19,0.3515625,0.21875,0.026093751,0.765625,0.4671122,1.8999863,0.5212405,0.4787595,91,0.036015626,0.25,0.21875,0.6875
2300,3,20,0.265625,0.28125,0.03453125,0.71875,0.4681633,1.855986,0.5241468,0.4758532,92,0.030468749,0.28125,0.1875,0.703125
2300,3,21,0.296875,0.2265625,0.0371875,0.71875,0.47578508,1.7341244,0.5215005,0.47849953,93,0.022109376,0.25,0.234375,0.875
2300,3,22,0.3046875,0.21875,0.03304687,0.734375,0.46353787,1.5000622,0.5202612,0.47973874,94,0.033437498,0.296875,0.2265625,0.765625
2300,3,23,0.296875,0.2578125,0.035546873,0.75,0.47069526,1.1218493,0.5209581,0.4790418,95,0.027499998,0.3046875,0.1953125,0.71875
2300,0,0,0.24439709,0.25307766,0.08429293,0.4911616,0.6612007,1.9899629,0.4158751,0.5841249,0,0.08629892,0.2516572,0.25749683,0.49147728
2300,0,1,0.26815024,0.22443181,0.0590404,0.59627527,0.5146642,1.9312719,0.45448306,0.5455169,1,0.07816682,0.24629104,0.24376579,0.5225694
2300,0,2,0.27825126,0.21851325,0.054334752,0.6167929,0.4993516,1.9146799,0.4713303,0.52866966,2,0.074054606,0.25410354,0.24013573,0.5351957
2300,0,3,0.2833807,0.2170139,0.050822288,0.6339962,0.48039532,1.9099896,0.4793738,0.5206262,3,0.07081518,0.2638889,0.23540089,0.5542929
2300,0,4,0.28353852,0.20762311,0.044167455,0.6619318,0.46882835,1.9117985,0.48522267,0.5147773,4,0.06736743,0.2612847,0.23540089,0.5620265
2300,0,5,0.2880366,0.20691288,0.04111979,0.66603535,0.45767438,1.9122967,0.48870006,0.51129997,5,0.064835854,0.27217487,0.23350695,0.5798611
2300,0,6,0.29490215,0.20557134,0.038413826,0.68828917,0.45265457,1.9173977,0.49086234,0.5091377,6,0.06351168,0.2706755,0.2294034,0.5714962
2300,0,7,0.28827336,0.20344065,0.037081756,0.6917614,0.44648662,1.923132,0.4894828,0.5105172,7,0.058223642,0.27075443,0.22514205,0.5997475
2300,0,8,0.2930082,0.20059974,0.035097063,0.697601,0.43928486,1.9254034,0.49269244,0.5073076,8,0.0587429,0.27470013,0.2282986,0.6059028
2300,0,9,0.29805872,0.19412878,0.03306976,0.70565027,0.43712524,1.9303354,0.49425837,0.5057416,9,0.055247787,0.27943498,0.22151199,0.6049558
2300,0,10,0.2986111,0.20225695,0.03428583,0.70375633,0.43326277,1.9360325,0.49408248,0.50591755,10,0.052201703,0.28117108,0.21685606,0.62421083
2300,0,11,0.29813763,0.193024,0.030998264,0.7208018,0.4272622,1.9388156,0.49391663,0.50608337,11,0.0532268,0.2802241,0.21953914,0.6215278
2300,0,12,0.29442868,0.1969697,0.03138652,0.71559346,0.4256373,1.9404379,0.49631262,0.5036874,12,0.05076152,0.2822759,0.22024937,0.63746846
2300,0,13,0.30168876,0.19594382,0.029019099,0.7313763,0.42294452,1.9410133,0.4938249,0.5061751,13,0.05025647,0.2845644,0.21654041,0.6368371
2300,0,14,0.30216226,0.19436553,0.030814394,0.72506315,0.4185119,1.9374025,0.49653438,0.50346565,14,0.049615685,0.28330177,0.2153567,0.6433081
2300,0,15,0.30066288,0.19120896,0.028555082,0.7400568,0.41827857,1.93721,0.49617535,0.50382465,15,0.047752526,0.28590593,0.21488321,0.6428346
2300,0,16,0.3025568,0.19176136,0.028907038,0.72758836,0.41558823,1.9304429,0.49712873,0.50287133,16,0.04623106,0.2896149,0.213226,0.6523043
2300,0,17,0.30200443,0.18994634,0.028021622,0.7361111,0.41373512,1.9208969,0.49818596,0.501814,17,0.045261204,0.28637943,0.21172664,0.6489899
2300,0,18,0.3068182,0.19223484,0.026538825,0.74289775,0.41188705,1.9046259,0.5008645,0.4991355,18,0.043478537,0.28827336,0.20762311,0.6657197
2300,0,19,0.29805872,0.18931502,0.026730588,0.75015783,0.4118883,1.8818058,0.5013664,0.49863365,19,0.042890627,0.2862216,0.21022727,0.6696654
2300,0,20,0.30705494,0.19073547,0.02690262,0.74542296,0.4095008,1.8331773,0.5032145,0.49678552,20,0.044234533,0.28724748,0.20975378,0.6609849
2300,0,21,0.3074495,0.18773675,0.02546007,0.7517361,0.40761462,1.7320646,0.5060349,0.49396506,21,0.042277463,0.29450756,0.20588699,0.6646149
2300,0,22,0.3081597,0.18844697,0.024436554,0.7566288,0.40934837,1.5431002,0.5074729,0.49252713,22,0.040821493,0.29048297,0.2065183,0.67818815
2300,0,23,0.30989584,0.19381313,0.02585306,0.74636996,0.4114482,1.2050396,0.5095489,0.49045107,23,0.039958965,0.28535354,0.203125,0.68386996
2300,1,0,0.2455808,0.24794823,0.0841785,0.49810606,0.6540057,1.9748247,0.39755678,0.6024432,24,0.040344063,0.29056185,0.20304608,0.6788194
2300,1,1,0.2678346,0.23145518,0.0631905,0.579072,0.5022352,1.9181448,0.44626224,0.55373776,25,0.04189315,0.28898358,0.20359848,0.66934973
2300,1,2,0.2755682,0.21993372,0.05397254,0.6180556,0.48831257,1.907043,0.4565148,0.5434852,26,0.03947601,0.29434976,0.21085858,0.6813447
2300,1,3,0.2818813,0.2109375,0.047732797,0.6410985,0.47352707,1.906308,0.45936674,0.54063326,27,0.039038826,0.29261363,0.20935921,0.68071336
2300,1,4,0.2851168,0.21164773,0.04452967,0.66114265,0.46184686,1.9098625,0.46814653,0.53185344,28,0.03730824,0.29505998,0.20130998,0.686553
2300,1,5,0.28922033,0.20454545,0.03986348,0.6802399,0.45354596,1.9132702,0.46965063,0.5303494,29,0.037318498,0.29261363,0.19720644,0.67992425
2300,1,6,0.29024622,0.20249368,0.03902541,0.68718433,0.44980302,1.9180923,0.4688242,0.5311758,30,0.03638889,0.2935606,0.20059974,0.6922349
2300,1,7,0.294113,0.20052083,0.03713463,0.6961806,0.44307423,1.9207113,0.46991548,0.5300845,31,0.037559185,0.29285038,0.20225695,0.6957071
2300,1,8,0.29087752,0.20052083,0.036841854,0.6936553,0.44179156,1.9262422,0.46762747,0.53237253,32,0.036530934,0.29782197,0.203125,0.697601
2300,1,9,0.29616478,0.19602273,0.034322917,0.70896465,0.43657252,1.928419,0.4681049,0.5318951,33,0.036279198,0.29592803,0.19578598,0.6979167
2300,1,10,0.2973485,0.197601,0.03296007,0.7157513,0.43399355,1.9332117,0.4677363,0.5322637,34,0.03639836,0.29427084,0.19902146,0.69381315
2300,1,11,0.29947916,0.19404988,0.030689709,0.725221,0.4299199,1.9364178,0.46604943,0.53395057,35,0.03508286,0.29940024,0.20509785,0.7047033
2300,1,12,0.30381945,0.1947601,0.030474273,0.727904,0.42777017,1.9381565,0.4652732,0.5347268,36,0.03470565,0.29916352,0.19933712,0.7001263
2300,1,13,0.29995266,0.19231376,0.029761678,0.72553664,0.4233437,1.9389138,0.46752137,0.53247863,37,0.034538355,0.3003472,0.2014678,0.70170456
2300,1,14,0.30216226,0.19270833,0.02879577,0.73358583,0.4245567,1.9425858,0.4649126,0.5350874,38,0.035152305,0.30618685,0.19831124,0.70675504
2300,1,15,0.30374053,0.19996843,0.028887311,0.735322,0.4218282,1.9392976,0.46485293,0.5351471,39,0.03244239,0.2997159,0.20178346,0.7170139
2300,1,16,0.2986111,0.19255051,0.027743846,0.7394255,0.4183338,1.9335737,0.46458894,0.53541106,40,0.033184186,0.2985322,0.1969697,0.71022725
2300,1,17,0.30381945,0.19223484,0.026576705,0.7515783,0.41903794,1.925473,0.4644981,0.5355019,41,0.033633206,0.29498106,0.20004734,0.70675504
2300,1,18,0.30342487,0.19326073,0.028150253,0.73847854,0.4179,1.9116275,0.46348044,0.5365196,42,0.032320864,0.30105746,0.19436553,0.719697
2300,1,19,0.30997476,0.1869476,0.025969064,0.75078917,0.4164187,1.8847034,0.4644461,0.53555393,43,0.032530777,0.29537565,0.20075758,0.7144886
2300,1,20,0.3053188,0.19199811,0.025542138,0.74936867,0.41483808,1.8351884,0.463241,0.536759,44,0.03150016,0.30310923,0.19633839,0.7253788
2300,1,21,0.3108428,0.18702652,0.024593592,0.7534722,0.41667417,1.7385306,0.4637253,0.5362747,45,0.031238163,0.30042613,0.1997317,0.71685606
2300,1,22,0.30697602,0.19231376,0.025396938,0.7515783,0.41606417,1.550183,0.46340203,0.53659797,46,0.030790718,0.2985322,0.19633839,0.7264836
2300,1,23,0.30460858,0.18734217,0.025797032,0.750947,0.42101538,1.2381839,0.4666285,0.5333715,47,0.030443497,0.29987374,0.19199811,0.72411615
2300,2,0,0.24652778,0.25773358,0.08633759,0.48626894,0.6466215,1.9731283,0.39380684,0.6061932,48,0.0311482,0.30452967,0.19736427,0.73027146
2300,2,1,0.27209595,0.23334911,0.061541982,0.5850694,0.51116395,1.9266056,0.44103882,0.5589612,49,0.03300584,0.29245582,0.20075758,0.7192235
2300,2,2,0.28361744,0.22474748,0.05439946,0.61126894,0.4940521,1.9137051,0.45478588,0.5452141,50,0.03080966,0.30105746,0.19578598,0.7271149
2300,2,3,0.28811553,0.21172664,0.048563763,0.64125633,0.47486642,1.9157264,0.4639336,0.5360664,51,0.030582387,0.3008207,0.19554925,0.72585225
2300,2,4,0.29000947,0.20872791,0.04577178,0.64820075,0.46553412,1.9200882,0.46796703,0.53203297,52,0.030894887,0.29679608,0.19341856,0.7286932
2300,2,5,0.29419193,0.20714962,0.040798612,0.6680871,0.4564127,1.9218411,0.47456414,0.52543586,53,0.03230508,0.30129418,0.20012626,0.70943815
2300,2,6,0.29458648,0.20691288,0.03918403,0.68386996,0.4465314,1.9235444,0.479179,0.520821,54,0.030041825,0.3019255,0.19673295,0.72948235
2300,2,7,0.29940024,0.20501894,0.036522254,0.6961806,0.44012964,1.9257171,0.4825541,0.51744586,55,0.029223485,0.3019255,0.1942077,0.7260101
2300,2,8,0.2947443,0.20841224,0.03765783,0.69065654,0.43575746,1.9297738,0.4845941,0.5154059,56,0.02975379,0.30610797,0.19255051,0.7321654
2300,2,9,0.29869002,0.20170455,0.034150884,0.7035985,0.4348164,1.9340712,0.48829535,0.5117046,57,0.02924716,0.29940024,0.19823232,0.733428
2300,2,10,0.30263573,0.2020202,0.032660984,0.7092803,0.43238282,1.9381789,0.4890539,0.5109461,58,0.030000001,0.3029514,0.1953125,0.72506315
2300,2,11,0.30350378,0.19610164,0.031380996,0.719697,0.4286632,1.9400133,0.490733,0.50926703,59,0.029810607,0.30350378,0.19270833,0.73753154
2300,2,12,0.30334595,0.20052083,0.03168087,0.71938133,0.42765847,1.9432993,0.49118343,0.5088166,60,0.028926767,0.30058396,0.19689079,0.7370581
2300,2,13,0.30595013,0.20067866,0.030789142,0.7260101,0.42601317,1.942808,0.49306512,0.5069349,61,0.029190341,0.30232006,0.19949494,0.7327967
2300,2,14,0.3035827,0.19988953,0.029421559,0.7283775,0.42338732,1.9438746,0.49459586,0.5054042,62,0.029057765,0.301452,0.19767992,0.7316919
2300,2,15,0.30389836,0.20044191,0.029672507,0.72853535,0.42417416,1.9430063,0.49573705,0.5042629,63,0.030113637,0.30673927,0.19625947,0.7256944
2300,2,16,0.3063447,0.19681187,0.029408144,0.72506315,0.42188337,1.937251,0.49529463,0.50470537,64,0.02946654,0.30618685,0.19168244,0.72948235
2300,2,17,0.3029514,0.19633839,0.028138416,0.7327967,0.42097023,1.9284832,0.49698597,0.503014,65,0.027351642,0.30776516,0.19720644,0.74416035
2300,2,18,0.30595013,0.19799559,0.0286119,0.73295456,0.4208996,1.9153095,0.49568287,0.5043171,66,0.027267203,0.30950126,0.19262941,0.7457386
2300,2,19,0.31052715,0.18552715,0.0269768,0.74510735,0.4212253,1.8954386,0.49637666,0.50362337,67,0.029018309,0.30618685,0.19428661,0.734375
2300,2,20,0.3074495,0.19381313,0.027201705,0.74636996,0.42108953,1.845848,0.4982187,0.5017813,68,0.027585227,0.29995266,0.19728535,0.7381629
2300,2,21,0.30942234,0.1936553,0.02829151,0.73847854,0.4223472,1.751289,0.49863502,0.50136495,69,0.028167615,0.3046875,0.18892045,0.74195075
2300,2,22,0.3074495,0.19799559,0.02846591,0.7354798,0.4214151,1.5662533,0.497663,0.50233704,70,0.027166193,0.30587122,0.19633839,0.7462121
2300,2,23,0.31210542,0.18821023,0.026188446,0.74195075,0.42545092,1.2419235,0.49843857,0.50156146,71,0.026753472,0.30460858,0.19286616,0.7504735
2300,3,0,0.24629104,0.2506313,0.08528962,0.49400252,0.6744313,1.9821041,0.44520843,0.55479157,72,0.027952967,0.3052399,0.19594382,0.73200756
2300,3,1,0.2728851,0.22971907,0.062165406,0.5924874,0.515269,1.9258137,0.46397674,0.53602326,73,0.027633365,0.3041351,0.19176136,0.7452651
2300,3,2,0.2802241,0.22064394,0.05094697,0.6355745,0.48855603,1.9102464,0.4733743,0.52662575,74,0.028214963,0.30460858,0.19333965,0.7395833
2300,3,3,0.2833807,0.21914457,0.048550345,0.6388889,0.47339958,1.9095266,0.47566596,0.524334,75,0.026083492,0.30239898,0.19278724,0.74636996
2300,3,4,0.28787878,0.20999053,0.044444446,0.65988004,0.45843533,1.9115213,0.47609213,0.52390784,76,0.025830178,0.30737057,0.19239268,0.74810606
2300,3,5,0.2940341,0.20162563,0.041857637,0.67250633,0.4476088,1.9126525,0.47960824,0.52039176,77,0.026094537,0.3053188,0.18781565,0.74936867
2300,3,6,0.29821655,0.20265152,0.03755208,0.69428664,0.44138256,1.9168792,0.48246422,0.5175358,78,0.027111743,0.3102904,0.19231376,0.7440025
2300,3,7,0.30105746,0.20059974,0.036760572,0.693971,0.43552348,1.9198229,0.48549595,0.5145041,79,0.025961176,0.30350378,0.19610164,0.749053
2300,3,8,0.29924244,0.19767992,0.034975536,0.708649,0.42987776,1.9250544,0.48544577,0.5145542,80,0.025389047,0.3118687,0.19152462,0.7537879
2300,3,9,0.30200443,0.2025726,0.03426452,0.71164775,0.42536023,1.9265066,0.48713785,0.51286215,81,0.02600142,0.3057923,0.19176136,0.74715906
2300,3,10,0.30492425,0.20036301,0.03259864,0.71906567,0.4219601,1.9286853,0.48922607,0.51077396,82,0.026899463,0.30374053,0.19120896,0.75063133
2300,3,11,0.30318815,0.19223484,0.03176452,0.72364265,0.4176699,1.9296656,0.48973462,0.5102654,83,0.025651831,0.31407827,0.19065657,0.7552083
2300,3,12,0.307923,0.19752209,0.030951705,0.73027146,0.41559717,1.9307065,0.49298146,0.5070185,84,0.02711332,0.30989584,0.19199811,0.74968433
2300,3,13,0.3024779,0.19807449,0.028661618,0.7391099,0.41193625,1.9318501,0.49340415,0.50659585,85,0.026521463,0.30224118,0.19333965,0.744476
2300,3,14,0.30650252,0.1981534,0.029165087,0.7370581,0.41015103,1.9283264,0.49451286,0.50548714,86,0.025112849,0.31273675,0.19381313,0.75978535
2300,3,15,0.30768624,0.19712752,0.028578756,0.7394255,0.40854132,1.9267372,0.49542588,0.5045741,87,0.026010102,0.30602905,0.1875,0.7449495
