test_part_idx,batch_idx,trials_idx,cues,actions,rewards,forgone_rewards,opt_actions,regrets,entropy,policy0,policy1,value_fn
7,0,89,1.0,1.0,0.5,0.0,1.0,0.0,0.0023216405,0.00024977466,0.9997502,1.2914213
7,0,90,0.0,0.0,0.5,0.0,0.0,0.0,0.0007735614,0.99992645,7.354959e-05,0.850771
7,0,91,1.0,1.0,0.0,0.0,1.0,0.0,0.013777447,0.0018958586,0.9981041,1.070917
7,0,92,0.0,0.0,0.5,0.0,0.0,0.0,0.00082685304,0.99992085,7.917315e-05,0.7413907
7,0,93,2.0,0.0,0.5,0.0,0.0,0.0,0.0031837367,0.9996439,0.00035612614,0.7489355
7,0,94,3.0,0.0,0.0,0.5,0.0,0.0,0.002452942,0.99973434,0.00026566864,0.62083405
7,0,95,0.0,0.0,0.0,0.5,0.0,0.0,0.0018343542,0.99980813,0.00019191617,0.21741126
8,0,0,1.0,1.0,0.5,0.0,1.0,0.0,0.0058856895,0.00071390317,0.9992861,1.3127009
8,0,1,2.0,1.0,0.5,0.5,0.0,0.25,0.010356518,0.0013631902,0.9986368,1.4717796
8,0,2,3.0,1.0,0.5,0.5,1.0,0.0,0.019148123,0.0027818386,0.99721813,1.3908523
8,0,3,0.0,1.0,0.5,0.0,1.0,0.0,0.02382836,0.0035961422,0.9964038,1.594547
8,0,4,3.0,1.0,0.0,0.0,1.0,0.0,0.008415963,0.0010740458,0.998926,1.7487748
8,0,5,1.0,1.0,0.5,0.0,1.0,0.0,0.0029945322,0.0003323976,0.99966764,1.7120565
8,0,6,1.0,1.0,0.5,0.0,1.0,0.0,0.0025419428,0.00027650382,0.9997235,1.8314875
8,0,7,1.0,1.0,0.0,0.0,1.0,0.0,0.00795315,0.0010066456,0.99899334,1.7878052
8,0,8,3.0,1.0,0.5,0.5,1.0,0.0,0.01357605,0.0018637564,0.99813616,1.5386941
8,0,9,3.0,1.0,0.5,0.0,1.0,0.0,0.003636266,0.0004136734,0.9995863,1.664311
8,0,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0026743407,0.0002927213,0.9997073,1.6881992
8,0,11,3.0,1.0,0.5,0.5,1.0,0.0,0.0035987203,0.00040885905,0.9995912,1.6957977
8,0,12,0.0,1.0,0.0,0.5,1.0,0.0,0.0044813603,0.00052389724,0.99947613,1.6715792
8,0,13,3.0,1.0,0.0,0.5,1.0,0.0,0.006020578,0.0007325567,0.9992674,1.6478634
8,0,14,3.0,1.0,0.5,0.5,1.0,0.0,0.004576506,0.00053651,0.9994635,1.5319408
8,0,15,2.0,1.0,0.0,0.5,0.0,0.25,0.0029221026,0.00032335697,0.9996767,1.6131021
8,0,16,2.0,0.0,0.5,0.0,0.0,0.0,0.5166831,0.78793246,0.2120675,1.848258
8,0,17,2.0,0.0,0.5,0.0,0.0,0.0,0.011902673,0.99839944,0.0016005497,1.7682589
8,0,18,0.0,1.0,0.0,0.5,1.0,0.0,0.41005692,0.857176,0.14282401,1.962877
8,0,19,1.0,1.0,0.5,0.0,1.0,0.0,0.008687099,0.0011138126,0.99888617,1.641377
8,0,20,3.0,1.0,0.0,0.5,1.0,0.0,0.005386228,0.0006454253,0.99935454,1.5564591
8,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.003609039,0.99958986,0.00041018365,1.4707658
8,0,22,1.0,1.0,0.5,0.0,1.0,0.0,0.003546503,0.00040217154,0.99959785,1.4736178
8,0,23,0.0,1.0,0.0,0.5,1.0,0.0,0.620319,0.6884705,0.3115295,1.8045188
8,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.07292841,0.9861725,0.013827527,1.6358197
8,0,25,0.0,1.0,0.0,0.5,1.0,0.0,0.0024345145,0.00026343542,0.9997366,1.2849903
8,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.04035956,0.9932712,0.0067288703,1.4880642
8,0,27,3.0,1.0,0.5,0.5,1.0,0.0,0.003683073,0.00041968672,0.9995803,1.4074425
8,0,28,2.0,0.0,0.5,0.0,0.0,0.0,0.0034481478,0.99961036,0.00038961112,1.5450635
8,0,29,2.0,0.0,0.5,0.0,0.0,0.0,0.0027020099,0.9997038,0.00029612533,1.6563824
8,0,30,3.0,1.0,0.5,0.5,1.0,0.0,0.0052180937,0.00062258885,0.9993774,1.539302
8,0,31,1.0,1.0,0.5,0.0,1.0,0.0,0.0033804278,0.0003810007,0.999619,1.6245483
8,0,32,0.0,1.0,0.0,0.0,1.0,0.0,0.0054009696,0.0006474297,0.9993525,1.2404126
8,0,33,2.0,0.0,0.5,0.0,0.0,0.0,0.010902919,0.9985536,0.0014463995,1.7855445
8,0,34,3.0,1.0,0.0,0.0,1.0,0.0,0.0019116155,0.00020096739,0.9997991,1.6078459
8,0,35,2.0,0.0,0.5,0.0,0.0,0.0,0.0016622245,0.9998281,0.00017192708,1.6274867
8,0,36,2.0,0.0,0.0,0.0,0.0,0.0,0.002931401,0.9996755,0.00032452622,1.783164
8,0,37,2.0,0.0,0.5,0.0,0.0,0.0,0.015929159,0.99775594,0.00224407,1.6698276
8,0,38,1.0,1.0,0.0,0.0,1.0,0.0,0.0023137857,0.00024882887,0.99975115,1.5624202
8,0,39,3.0,1.0,0.5,0.5,1.0,0.0,0.012612341,0.0017114001,0.9982886,1.5710042
8,0,40,2.0,0.0,0.5,0.5,0.0,0.0,0.0038751285,0.9995555,0.00044447844,1.640075
8,0,41,2.0,0.0,0.5,0.0,0.0,0.0,0.0035474468,0.9995977,0.0004022925,1.5999128
8,0,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0020608297,0.9997814,0.00021858171,1.6221563
8,0,43,0.0,1.0,0.5,0.0,1.0,0.0,0.105630614,0.021975432,0.9780246,1.5750401
8,0,44,0.0,1.0,0.0,0.0,1.0,0.0,0.0011441465,0.00011345854,0.9998865,1.4000144
8,0,45,0.0,1.0,0.0,0.0,1.0,0.0,0.001955077,0.00020607912,0.99979395,1.3473268
8,0,46,2.0,0.0,0.5,0.0,0.0,0.0,0.0020319794,0.9997849,0.00021516679,1.5379086
8,0,47,1.0,1.0,0.5,0.0,1.0,0.0,0.008112634,0.0010297913,0.99897027,1.5967864
8,0,48,3.0,1.0,0.0,0.5,1.0,0.0,0.0028684514,0.00031669915,0.99968326,1.535507
8,0,49,1.0,1.0,0.5,0.0,1.0,0.0,0.0021460576,0.00022872246,0.9997713,1.5322229
8,0,50,2.0,0.0,0.5,0.0,0.0,0.0,0.0030601881,0.9996594,0.00034060597,1.5448588
8,0,51,0.0,1.0,0.0,0.0,1.0,0.0,0.0016879673,0.00017489104,0.9998252,1.3015565
8,0,52,0.0,1.0,0.0,0.0,1.0,0.0,0.008272206,0.001053041,0.99894696,1.3062505
8,0,53,1.0,1.0,0.0,0.0,1.0,0.0,0.0022401875,0.00023998345,0.99976,1.5192887
8,0,54,2.0,0.0,0.5,0.0,0.0,0.0,0.005371606,0.99935657,0.0006434314,1.5999976
8,0,55,3.0,1.0,0.5,0.0,1.0,0.0,0.018888155,0.002737706,0.99726224,1.5562266
8,0,56,3.0,1.0,0.5,0.5,1.0,0.0,0.002340801,0.00025209226,0.99974793,1.5592709
8,0,57,3.0,1.0,0.5,0.5,1.0,0.0,0.004005824,0.00046145165,0.99953854,1.5765464
8,0,58,1.0,1.0,0.5,0.0,1.0,0.0,0.0027354355,0.00030023544,0.99969983,1.5559288
8,0,59,3.0,1.0,0.5,0.0,1.0,0.0,0.0030065696,0.00033389445,0.9996661,1.614339
8,0,60,3.0,1.0,0.5,0.5,1.0,0.0,0.004581036,0.00053711253,0.9994629,1.578618
8,0,61,3.0,1.0,0.0,0.5,1.0,0.0,0.0026312415,0.0002874317,0.9997125,1.6281114
8,0,62,2.0,0.0,0.0,0.0,0.0,0.0,0.0027142623,0.9997024,0.00029763652,1.6223592
8,0,63,0.0,1.0,0.0,0.5,1.0,0.0,0.027505701,0.0042602997,0.9957397,1.4037112
8,0,64,1.0,1.0,0.5,0.0,1.0,0.0,0.0017051331,0.00017688677,0.99982315,1.643472
8,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.17755912,0.9569371,0.043062977,1.6086308
8,0,66,3.0,1.0,0.5,0.5,1.0,0.0,0.0037630606,0.00042998858,0.99956995,1.5970587
8,0,67,2.0,0.0,0.0,0.0,0.0,0.0,0.004418861,0.9994843,0.00051562575,1.5416341
8,0,68,1.0,1.0,0.5,0.0,1.0,0.0,0.0056785084,0.0006853875,0.99931467,1.5743718
8,0,69,0.0,1.0,0.0,0.0,1.0,0.0,0.2334046,0.062357143,0.9376429,1.4950131
8,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.3029182,0.9098355,0.090164475,1.532237
8,0,71,2.0,0.0,0.0,0.5,0.0,0.0,0.002127053,0.99977356,0.00022645661,1.5027719
8,0,72,2.0,0.0,0.5,0.5,0.0,0.0,0.006857455,0.9991503,0.0008497297,1.3717524
8,0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.1692919,0.9595752,0.040424816,1.4621236
8,0,74,3.0,1.0,0.0,0.5,1.0,0.0,0.0043100207,0.0005012758,0.9994987,1.4915696
8,0,75,3.0,1.0,0.5,0.5,1.0,0.0,0.0074958326,0.00094068394,0.9990594,1.438749
8,0,76,1.0,1.0,0.5,0.5,1.0,0.0,0.0018261054,0.00019095131,0.9998091,1.5048552
8,0,77,1.0,1.0,0.5,0.0,1.0,0.0,0.0015633794,0.00016056388,0.9998394,1.5548421
8,0,78,0.0,1.0,0.5,0.0,1.0,0.0,0.053741395,0.009510817,0.9904891,1.3440801
8,0,79,3.0,1.0,0.5,0.5,1.0,0.0,0.0034531904,0.00039026033,0.99960977,1.4991229
8,0,80,1.0,1.0,0.5,0.0,1.0,0.0,0.0026265874,0.00028685626,0.9997131,1.5363199
8,0,81,0.0,1.0,0.0,0.5,1.0,0.0,0.0012054016,0.00012022723,0.9998797,1.2641187
8,0,82,1.0,1.0,0.0,0.0,1.0,0.0,0.003647881,0.00041516495,0.99958485,1.4825736
8,0,83,1.0,1.0,0.0,0.5,1.0,0.0,0.002325405,0.0002502335,0.9997497,1.4881779
8,0,84,0.0,1.0,0.0,0.0,1.0,0.0,0.003699297,0.00042177405,0.9995782,1.1019279
8,0,85,2.0,0.0,0.0,0.0,0.0,0.0,0.0020836703,0.9997787,0.00022128975,1.3457191
8,0,86,1.0,1.0,0.5,0.5,1.0,0.0,0.0014668427,0.00014956118,0.9998504,1.3192332
8,0,87,2.0,0.0,0.5,0.0,0.0,0.0,0.0030696546,0.9996582,0.00034179096,1.3303947
8,0,88,1.0,1.0,0.5,0.5,1.0,0.0,0.0033602447,0.00037843798,0.9996215,1.2710334
8,0,89,2.0,0.0,0.5,0.0,0.0,0.0,0.001648535,0.99982965,0.0001703449,1.2306345
8,0,90,0.0,1.0,0.5,0.0,1.0,0.0,0.004503087,0.00052677706,0.9994733,0.9817309
8,0,91,1.0,1.0,0.5,0.5,1.0,0.0,0.006997476,0.0008695662,0.9991304,1.0476002
8,0,92,3.0,1.0,0.0,0.5,1.0,0.0,0.011044564,0.0014681016,0.99853194,0.94249076
8,0,93,1.0,1.0,0.5,0.0,1.0,0.0,0.029569305,0.0046417094,0.9953583,0.7507196
8,0,94,2.0,0.0,0.5,0.0,0.0,0.0,0.0017346782,0.9998197,0.0001803058,0.38368967
8,0,95,0.0,1.0,0.0,0.0,1.0,0.0,0.009140473,0.0011807936,0.9988192,0.1709328
9,0,0,2.0,1.0,0.0,0.5,0.0,0.25,0.0056972746,0.000687957,0.99931204,1.3877442
9,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.00999159,0.0013080487,0.998692,1.349666
9,0,2,3.0,1.0,0.5,0.0,1.0,0.0,0.0033504157,0.00037719143,0.9996228,1.3166082
9,0,3,3.0,1.0,0.5,0.5,1.0,0.0,0.0011440065,0.00011344859,0.9998865,1.4502819
9,0,4,1.0,1.0,0.5,0.0,1.0,0.0,0.021487178,0.0031842554,0.99681574,1.4944555
9,0,5,3.0,1.0,0.5,0.5,1.0,0.0,0.0028911836,0.0003195251,0.9996805,1.5496218
9,0,6,2.0,0.0,0.5,0.0,0.0,0.0,0.0016625306,0.999828,0.0001719592,1.4790503
9,0,7,1.0,1.0,0.5,0.0,1.0,0.0,0.004802354,0.00056661427,0.99943334,1.6666834
9,0,8,1.0,1.0,0.5,0.0,1.0,0.0,0.003970171,0.00045681425,0.9995432,1.6119581
9,0,9,2.0,0.0,0.5,0.5,0.0,0.0,0.004329167,0.9994962,0.00050379924,1.8411525
9,0,10,1.0,1.0,0.5,0.0,1.0,0.0,0.0050498117,0.00059984135,0.99940014,1.8778448
9,0,11,2.0,0.0,0.5,0.0,0.0,0.0,0.0019095396,0.9997993,0.00020072283,1.8159013
9,0,12,1.0,1.0,0.5,0.0,1.0,0.0,0.0037199843,0.00042443463,0.99957556,1.8327171
9,0,13,3.0,1.0,0.5,0.5,1.0,0.0,0.0059818686,0.0007271975,0.99927276,1.8260934
9,0,14,3.0,1.0,0.5,0.5,1.0,0.0,0.01465629,0.002036927,0.9979631,1.9277971
9,0,15,0.0,0.0,0.0,0.5,0.0,0.0,0.0038248517,0.99956197,0.0004379689,1.8139173
9,0,16,3.0,1.0,0.5,0.5,1.0,0.0,0.012265698,0.0016571096,0.9983429,1.916136
9,0,17,1.0,1.0,0.5,0.0,1.0,0.0,0.007389752,0.00092548627,0.99907446,1.9709034
9,0,18,2.0,0.0,0.5,0.0,0.0,0.0,0.004900212,0.9994203,0.000579725,1.9325227
9,0,19,3.0,1.0,0.5,0.0,1.0,0.0,0.013508296,0.00185298,0.998147,2.0401924
9,0,20,3.0,1.0,0.5,0.5,1.0,0.0,0.00655494,0.00080709055,0.9991929,2.056657
9,0,21,0.0,0.0,0.5,0.0,0.0,0.0,0.009677865,0.99873906,0.0012609077,1.7689278
9,0,22,2.0,0.0,0.5,0.0,0.0,0.0,0.0042619305,0.99950504,0.0004949508,1.9464087
9,0,23,3.0,1.0,0.5,0.5,1.0,0.0,0.014289491,0.001977861,0.9980222,1.9899247
9,0,24,3.0,1.0,0.5,0.5,1.0,0.0,0.014467901,0.0020065545,0.99799347,2.084394
9,0,25,3.0,1.0,0.5,0.5,1.0,0.0,0.013813112,0.0019015461,0.99809843,2.1267536
9,0,26,1.0,1.0,0.5,0.0,1.0,0.0,0.011348212,0.0015147692,0.99848527,2.1603014
9,0,27,2.0,0.0,0.5,0.0,0.0,0.0,0.003218565,0.9996395,0.00036051305,2.091425
9,0,28,1.0,1.0,0.5,0.5,1.0,0.0,0.007679533,0.00096711214,0.99903286,2.1182044
9,0,29,2.0,0.0,0.0,0.5,0.0,0.0,0.0038089575,0.9995641,0.00043591886,2.0299213
9,0,30,3.0,1.0,0.0,0.0,1.0,0.0,0.01721806,0.0024570804,0.997543,2.1079686
9,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0039303782,0.9995484,0.00045164634,1.7001333
9,0,32,1.0,1.0,0.5,0.0,1.0,0.0,0.0038961922,0.00044720693,0.9995528,2.0020761
9,0,33,3.0,1.0,0.5,0.5,1.0,0.0,0.0073661692,0.0009221143,0.9990779,2.082318
9,0,34,2.0,0.0,0.5,0.0,0.0,0.0,0.00867154,0.99888843,0.0011115305,1.9263977
9,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.004895182,0.999421,0.0005790563,1.7538749
9,0,36,2.0,0.0,0.0,0.0,0.0,0.0,0.0023385044,0.9997482,0.00025180978,1.8421142
9,0,37,1.0,1.0,0.5,0.5,1.0,0.0,0.007901537,0.0009991756,0.99900085,2.018251
9,0,38,0.0,0.0,0.5,0.0,0.0,0.0,0.0054998253,0.99933904,0.00066091557,1.6299362
9,0,39,3.0,1.0,0.0,0.0,1.0,0.0,0.008742724,0.0011220018,0.99887794,1.9797726
9,0,40,2.0,0.0,0.5,0.0,0.0,0.0,0.0037721389,0.9995689,0.0004311658,1.7524064
9,0,41,1.0,1.0,0.5,0.0,1.0,0.0,0.009347403,0.0012115431,0.99878854,2.0092554
9,0,42,3.0,1.0,0.5,0.5,1.0,0.0,0.008289887,0.0010556134,0.99894446,1.9545752
9,0,43,1.0,1.0,0.5,0.0,1.0,0.0,0.011712152,0.0015709896,0.998429,2.0380237
9,0,44,2.0,0.0,0.5,0.0,0.0,0.0,0.005987616,0.99927205,0.0007279963,1.8326573
9,0,45,1.0,1.0,0.0,0.5,1.0,0.0,0.006619986,0.00081623544,0.9991837,2.0202036
9,0,46,0.0,0.0,0.5,0.0,0.0,0.0,0.002147855,0.99977106,0.00022893366,1.7509426
9,0,47,3.0,1.0,0.5,0.5,1.0,0.0,0.0064378106,0.00079067063,0.9992093,1.9506885
9,0,48,3.0,1.0,0.0,0.5,1.0,0.0,0.0055085844,0.0006621128,0.99933785,1.9237398
9,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0023679533,0.9997446,0.00025537208,1.8228339
9,0,50,1.0,1.0,0.0,0.0,1.0,0.0,0.004485847,0.0005244909,0.99947554,1.9568886
9,0,51,3.0,1.0,0.5,0.5,1.0,0.0,0.0050192745,0.0005957358,0.9994043,1.846747
9,0,52,2.0,0.0,0.5,0.5,0.0,0.0,0.0038110926,0.99956375,0.0004361915,1.8646389
9,0,53,2.0,0.0,0.5,0.0,0.0,0.0,0.0024036486,0.9997403,0.00025968705,1.8222103
9,0,54,1.0,1.0,0.5,0.0,1.0,0.0,0.0040834844,0.00047157606,0.9995284,1.8865802
9,0,55,2.0,0.0,0.5,0.0,0.0,0.0,0.0035975487,0.9995913,0.00040870436,1.9802713
9,0,56,1.0,1.0,0.5,0.5,1.0,0.0,0.006797818,0.00084130577,0.99915874,1.9932225
9,0,57,2.0,0.0,0.5,0.0,0.0,0.0,0.004263325,0.9995048,0.0004951346,1.8768961
9,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0036782913,0.9995809,0.00041906902,1.92625
9,0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.004496765,0.9994741,0.00052593916,1.7207123
9,0,60,1.0,1.0,0.5,0.0,1.0,0.0,0.005966096,0.00072501885,0.999275,1.9168458
9,0,61,0.0,0.0,0.0,0.5,0.0,0.0,0.007861308,0.9990067,0.0009933573,1.6903981
9,0,62,1.0,1.0,0.5,0.0,1.0,0.0,0.015637554,0.002196328,0.9978036,1.9662702
9,0,63,0.0,0.0,0.5,0.5,0.0,0.0,0.0032388887,0.9996369,0.00036307808,1.6670543
9,0,64,3.0,1.0,0.5,0.5,1.0,0.0,0.017570503,0.002515868,0.9974841,2.0232904
9,0,65,1.0,1.0,0.5,0.0,1.0,0.0,0.0046868785,0.0005511977,0.99944884,2.0350268
9,0,66,3.0,1.0,0.5,0.5,1.0,0.0,0.0044902293,0.00052506884,0.99947494,1.9025805
9,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0059795952,0.9992731,0.00072688016,1.7147987
9,0,68,1.0,1.0,0.5,0.5,1.0,0.0,0.0039909277,0.00045950804,0.99954057,1.9458928
9,0,69,3.0,1.0,0.5,0.5,1.0,0.0,0.008508197,0.001087548,0.99891245,1.8569185
9,0,70,3.0,1.0,0.5,0.5,1.0,0.0,0.010886925,0.0014439635,0.9985561,1.930132
9,0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0020241528,0.9997857,0.00021423574,1.6673865
9,0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0028418817,0.9996866,0.00031340125,1.594455
9,0,73,2.0,0.0,0.0,0.5,0.0,0.0,0.012904309,0.9982426,0.0017573484,1.8830651
9,0,74,3.0,1.0,0.5,0.5,1.0,0.0,0.005975798,0.000726347,0.9992737,1.8532314
9,0,75,2.0,0.0,0.0,0.5,0.0,0.0,0.0061717546,0.9992465,0.0007535424,1.9558957
9,0,76,0.0,0.0,0.0,0.5,0.0,0.0,0.0074506113,0.9990658,0.00093420886,1.5042971
9,0,77,1.0,1.0,0.5,0.0,1.0,0.0,0.0044631953,0.0005214902,0.9994785,1.7804391
9,0,78,3.0,1.0,0.5,0.5,1.0,0.0,0.007858666,0.0009929711,0.99900705,1.7884479
9,0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0044643367,0.9994784,0.000521646,1.424333
9,0,80,1.0,1.0,0.0,0.5,1.0,0.0,0.009915169,0.0012965434,0.9987035,1.8770709
9,0,81,2.0,0.0,0.5,0.0,0.0,0.0,0.006269692,0.99923277,0.00076717907,1.7676644
9,0,82,2.0,0.0,0.5,0.0,0.0,0.0,0.0030051346,0.99966633,0.0003337236,1.7743747
9,0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0013719187,0.9998611,0.00013882808,1.3891038
9,0,84,2.0,0.0,0.5,0.0,0.0,0.0,0.0035683291,0.9995951,0.00040495454,1.638215
9,0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0015862237,0.9998368,0.00016318035,1.3829108
9,0,86,0.0,0.0,0.5,0.5,0.0,0.0,0.005182699,0.99938214,0.0006177921,1.305025
9,0,87,2.0,0.0,0.5,0.0,0.0,0.0,0.0034425056,0.9996111,0.00038889196,1.6940542
9,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0013027256,0.99986887,0.00013106078,1.0983465
9,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0036739532,0.9995815,0.00041851692,1.1223961
9,0,90,1.0,1.0,0.0,0.5,1.0,0.0,0.005229468,0.0006241288,0.9993759,1.3094351
9,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0012064672,0.9998796,0.00012034515,0.9571382
9,0,92,2.0,0.0,0.5,0.5,0.0,0.0,0.00243609,0.99973637,0.00026362008,0.8269248
9,0,93,1.0,1.0,0.5,0.5,1.0,0.0,0.009379307,0.0012163033,0.99878365,0.8860502
9,0,94,2.0,0.0,0.5,0.5,0.0,0.0,0.0026573227,0.9997093,0.00029062983,0.6527914
9,0,95,0.0,0.0,0.0,0.5,0.0,0.0,0.008787494,0.9988714,0.0011285932,0.23391072
10,0,0,0.0,1.0,0.5,0.0,1.0,0.0,0.0076852534,0.00096792483,0.99903214,1.5129352
10,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.016813448,0.0023898634,0.9976101,1.5651966
10,0,2,0.0,1.0,0.5,0.0,1.0,0.0,0.001759013,0.00018313434,0.99981683,1.4541824
10,0,3,3.0,1.0,0.5,0.5,1.0,0.0,0.009242143,0.0011958844,0.9988041,1.3762739
10,0,4,1.0,0.0,0.0,0.5,1.0,0.25,0.00953196,0.99876094,0.0012390846,1.5739946
10,0,5,3.0,1.0,0.5,0.5,1.0,0.0,0.0016301551,0.00016823212,0.9998318,1.5309249
10,0,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0015421796,0.0001581419,0.9998418,1.6586782
10,0,7,1.0,1.0,0.5,0.0,1.0,0.0,0.0016169224,0.000166706,0.9998332,1.299476
10,0,8,3.0,1.0,0.5,0.5,1.0,0.0,0.0034242026,0.00038656965,0.99961346,1.6348205
10,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.06338809,0.011635401,0.9883646,1.6117146
10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.07846259,0.98486125,0.015138789,1.7047321
10,0,11,2.0,1.0,0.0,0.5,0.0,0.25,0.0026241455,0.00028655666,0.99971336,1.3356373
10,0,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0012288089,0.0001228278,0.9998772,1.3906258
10,0,13,2.0,0.0,0.5,0.0,0.0,0.0,0.01253566,0.9983006,0.0016993677,1.486739
10,0,14,2.0,0.0,0.5,0.0,0.0,0.0,0.00084787566,0.9999186,8.13983e-05,1.3938533
10,0,15,1.0,1.0,0.5,0.0,1.0,0.0,0.0019749012,0.0002084102,0.99979156,1.4633697
10,0,16,3.0,1.0,0.5,0.0,1.0,0.0,0.004035912,0.00046536897,0.9995346,1.6071123
10,0,17,2.0,0.0,0.0,0.5,0.0,0.0,0.0021252478,0.9997738,0.00022624468,1.6812329
10,0,18,1.0,1.0,0.0,0.5,1.0,0.0,0.0019486144,0.00020531166,0.99979466,1.4147093
10,0,19,1.0,1.0,0.0,0.5,1.0,0.0,0.0011558323,0.00011475016,0.9998852,1.3996522
10,0,20,1.0,1.0,0.5,0.0,1.0,0.0,0.0011366261,0.00011263185,0.99988735,1.3108641
10,0,21,0.0,0.0,0.0,0.5,0.0,0.0,0.003731241,0.9995741,0.0004258876,1.4684
10,0,22,3.0,1.0,0.5,0.0,1.0,0.0,0.0060334727,0.00073434325,0.9992656,1.5449597
10,0,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0043733176,0.0005096151,0.9994904,1.3090396
10,0,24,1.0,1.0,0.5,0.5,1.0,0.0,0.0020560138,0.00021801371,0.999782,1.4058172
10,0,25,1.0,1.0,0.5,0.0,1.0,0.0,0.0009161724,8.868697e-05,0.9999113,1.4398657
10,0,26,2.0,0.0,0.5,0.0,0.0,0.0,0.0022561394,0.99975806,0.00024189932,1.4586216
10,0,27,3.0,1.0,0.5,0.5,1.0,0.0,0.0042732763,0.00049644196,0.9995035,1.6393539
10,0,28,3.0,1.0,0.0,0.0,1.0,0.0,0.003260938,0.0003658609,0.99963415,1.6454535
10,0,29,2.0,0.0,0.0,0.0,0.0,0.0,0.00089548016,0.9999136,8.647821e-05,1.4454077
10,0,30,2.0,0.0,0.5,0.0,0.0,0.0,0.0034840463,0.99960583,0.00039419442,1.483073
10,0,31,3.0,1.0,0.0,0.5,1.0,0.0,0.0018371327,0.00019223649,0.9998078,1.5709802
10,0,32,2.0,0.0,0.5,0.0,0.0,0.0,0.0042391554,0.999508,0.0004919577,1.5360019
10,0,33,0.0,1.0,0.0,0.0,1.0,0.0,0.0037422066,0.0004272983,0.9995727,1.2949613
10,0,34,1.0,1.0,0.0,0.5,1.0,0.0,0.0011780338,0.00011720086,0.9998828,1.4261904
10,0,35,3.0,1.0,0.5,0.5,1.0,0.0,0.0033019215,0.00037104462,0.9996289,1.4727964
10,0,36,2.0,0.0,0.5,0.5,0.0,0.0,0.002391376,0.99974173,0.00025820153,1.4502453
10,0,37,0.0,1.0,0.0,0.0,1.0,0.0,0.052951675,0.009341172,0.9906589,1.4661984
10,0,38,2.0,0.0,0.5,0.5,0.0,0.0,0.0012595591,0.99987376,0.00012624337,1.3011206
10,0,39,3.0,1.0,0.5,0.5,1.0,0.0,0.0014435956,0.00014692261,0.999853,1.4343736
10,0,40,2.0,0.0,0.5,0.0,0.0,0.0,0.0009961243,0.9999027,9.730303e-05,1.5028461
10,0,41,0.0,1.0,0.5,0.0,1.0,0.0,0.1809114,0.04414856,0.9558515,1.6307122
10,0,42,3.0,1.0,0.5,0.5,1.0,0.0,0.0048220423,0.00056925067,0.9994307,1.5470773
10,0,43,1.0,1.0,0.0,0.0,1.0,0.0,0.0026285704,0.00028710006,0.9997129,1.5289105
10,0,44,1.0,1.0,0.5,0.0,1.0,0.0,0.003841606,0.00044013944,0.9995598,1.4819131
10,0,45,2.0,0.0,0.5,0.5,0.0,0.0,0.0016389242,0.9998307,0.00016924106,1.5349836
10,0,46,3.0,1.0,0.0,0.5,1.0,0.0,0.0042522657,0.00049368734,0.99950635,1.6619533
10,0,47,1.0,1.0,0.5,0.0,1.0,0.0,0.002128143,0.00022658793,0.99977344,1.4684229
10,0,48,0.0,1.0,0.0,0.0,1.0,0.0,0.0022644573,0.0002428966,0.9997571,1.3447102
10,0,49,0.0,1.0,0.0,0.0,1.0,0.0,0.004509684,0.0005276481,0.9994723,1.3397605
10,0,50,3.0,1.0,0.5,0.0,1.0,0.0,0.002204685,0.00023572528,0.99976426,1.5708821
10,0,51,0.0,1.0,0.0,0.0,1.0,0.0,0.018256668,0.0026309905,0.99736893,1.3637732
10,0,52,1.0,1.0,0.5,0.0,1.0,0.0,0.0010344436,0.00010145893,0.99989855,1.4511554
