agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
llama-2-7-chat,Model_1alpha,39,67.34648175308674,143.82165988910913,0.7517957801738097,0.9434644942041119,,
llama-2-7-chat,Model_1alpha,40,67.24343687581923,143.6155701345741,0.6482813109347638,0.9468804448815747,,
llama-2-7-chat,Model_1alpha,41,59.67247799915394,128.47365238124354,2.2258508888343487,0.4580880047545419,,
llama-2-7-chat,Model_1alpha,42,69.06732568545465,147.26334775384498,0.06951520639697863,0.6768297522769572,,
llama-2-7-chat,Model_1alpha,43,63.339494321825384,135.80768502658646,1.097269265125225,0.9464378733868395,,
llama-2-7-chat,Model_1alpha,44,69.19241408458501,147.5135245521057,0.03620555740399552,0.4672934522782576,,
llama-2-7-chat,Model_1alpha,45,52.54072978306352,114.21015594906271,4.870869102789801,0.3896491361397141,,
llama-2-7-chat,Model_1alpha,46,65.12139645288124,139.37148928869817,3.6304770924618994,0.05569028355604398,,
llama-2-7-chat,Model_1alpha,47,57.745261938797285,124.61922026053024,6.125323187797761,0.1101724917643463,,
llama-2-7-chat,Model_1alpha,48,66.82780912268487,142.78431462830542,1.184394006527376,0.4378129906514415,,
llama-2-7-chat,Model_1alpha,49,67.31359269863434,143.75588178020433,2.947875580498985,0.04464980364500948,,
llama-2-7-chat,Model_2alpha,0,9.270602320529179,32.234249215461865,11.298306599703619,,0.8575152474619773,0.005282575654521672
llama-2-7-chat,Model_2alpha,1,21.287321260897844,56.2676870961992,10.711277455597113,,0.4162255468076512,0.0013050779304974566
llama-2-7-chat,Model_2alpha,2,17.868958210973336,49.43096099635018,12.812982450511093,,0.28287251606110647,0.001453462734614921
llama-2-7-chat,Model_2alpha,3,9.273644560358445,32.2403336951204,11.197207203752125,,0.8377511770987981,0.004381255155309218
llama-2-7-chat,Model_2alpha,4,21.969465407562865,57.63197538952924,10.664636382141902,,0.8498832707488062,0.0002547852069876187
llama-2-7-chat,Model_2alpha,5,1.9298255775698192,17.552695729543146,1.0000036359053013,,0.5000010993834668,0.4999951427281078
llama-2-7-chat,Model_2alpha,6,16.88949946011987,47.472043494643245,8.696290183060531,,0.8168231334967372,0.012284507920102158
llama-2-7-chat,Model_2alpha,7,9.18518104396116,32.06340666232583,11.501499145353536,,0.8445622753837628,0.009244875983587949
llama-2-7-chat,Model_2alpha,8,12.116625236455015,37.92629504731354,10.77931696043041,,0.5145249752631802,0.0021371199581459305
llama-2-7-chat,Model_2alpha,9,7.842173353256385,29.377391280916278,11.442115835586641,,0.8823734430688543,0.009004209358389319
llama-2-7-chat,Model_2alpha,10,12.121590259399223,37.936225093201955,11.27990349932891,,0.9013767359776748,0.002972779619868165
llama-2-7-chat,Model_2alpha,11,10.638251667642747,34.969547909689,11.124301037879437,,0.8246447695676752,0.004719037403602303
llama-2-7-chat,Model_2alpha,12,7.102770769907872,27.898586114219253,11.584312204586839,,0.8790964766656811,0.013946022536703434
llama-2-7-chat,Model_2alpha,13,14.922348488952766,43.53774155230904,10.974613431618126,,0.8641232993176973,0.0014483089636834368
llama-2-7-chat,Model_2alpha,14,9.171035924866974,32.035116424137456,11.207662736304663,,0.8364218490653794,0.011740118081339686
llama-2-7-chat,Model_2alpha,15,10.6584337933441,35.009912161091705,11.056211958614638,,0.8131582325079894,0.003617754562151821
llama-2-7-chat,Model_2alpha,16,17.048739285078945,47.7905231445614,10.884056608508994,,0.8703400377222184,0.000840520833752926
llama-2-7-chat,Model_2alpha,17,8.533954675794622,30.76095392599275,11.294160132097707,,0.8287669445602508,0.006510003689206621
llama-2-7-chat,Model_2alpha,18,12.05618922871858,37.80542303184067,11.11359062762911,,0.8336530260398901,0.0032671922653223183
llama-2-7-chat,Model_2alpha,19,20.42296889289296,54.53898236018943,9.245552247373316,,0.882254394613794,0.04304815648701877
llama-2-7-chat,Model_2alpha,20,11.291140932384451,36.27532643917241,11.09364782109131,,0.8371563154841197,0.007258657250398586
llama-2-7-chat,Model_2alpha,21,31.504057652736336,76.70115987987617,8.275859901273153,,0.5786963477400023,0.0009028918857907943
llama-2-7-chat,Model_2alpha,22,33.384188372789026,80.46142131998155,8.090591024282958,,0.34484182214337045,0.0005169697129141284
llama-2-7-chat,Model_2alpha,23,7.0594018151128815,27.81184820462927,11.579599951601422,,0.8300734234391943,0.015460046280833785
llama-2-7-chat,Model_2alpha,24,27.402314755225976,68.49767408485546,7.703533925570928,,0.4597891021171869,0.000402286213041345
llama-2-7-chat,Model_2alpha,25,7.868287726543242,29.429620027489992,11.529943332364581,,0.8832890486264589,0.007841111634388985
llama-2-7-chat,Model_2alpha,26,7.77631776497281,29.245680104349127,11.390256902226577,,0.841392711497582,0.013862487754708967
llama-2-7-chat,Model_2alpha,27,13.567684388964295,40.8284133523321,10.973765949458967,,0.8383455259837841,0.000936256785056907
llama-2-7-chat,Model_2alpha,28,35.10574511048036,83.90453479536424,7.482213891071134,,0.9316995653307643,0.0005678088907558863
llama-2-7-chat,Model_2alpha,29,22.526906622358222,58.74685781911995,13.571279804845275,,0.400231685831505,0.000615146995678307
llama-2-7-chat,Model_2alpha,30,8.515314141244344,30.723672856892197,11.26861306755181,,0.7901615323877027,0.006395452891721977
llama-2-7-chat,Model_2alpha,31,16.891346200963795,47.4757369763311,13.98825062308082,,0.4390496538266697,0.0027983188866539254
llama-2-7-chat,Model_2alpha,32,29.49235641059951,72.67775739560253,5.030278471971752,,0.6361701636288629,0.00024323119184652464
llama-2-7-chat,Model_2alpha,33,36.264562422525394,86.2221694194543,4.681274171867279,,0.9404435410399025,0.0003569162796656671
llama-2-7-chat,Model_2alpha,34,11.412449362222869,36.51794329884925,11.043995390574926,,0.8270585675592788,0.0020823404911574947
llama-2-7-chat,Model_2alpha,35,12.110177536347713,37.913399647098935,11.138363268954539,,0.8781029255306488,0.002836085973366444
llama-2-7-chat,Model_2alpha,36,23.8349176526716,61.36287987974671,11.221338997656348,,0.2808593147461988,0.04176753353690594
llama-2-7-chat,Model_2alpha,37,14.96359381753225,43.62023220946801,10.911750269088598,,0.8326597689364302,0.0007595226396277677
llama-2-7-chat,Model_2alpha,38,14.808075788154824,43.309196150713156,10.5913365200605,,0.5068604264224575,0.0021615154081949073
llama-2-7-chat,Model_2alpha,39,14.913244407921688,43.519533390246885,10.974352793093932,,0.8638667925875761,0.0015777454571807216
llama-2-7-chat,Model_2alpha,40,16.400932327557943,46.49490922951939,10.925709756885453,,0.8798497014873746,0.0006108581587057328
llama-2-7-chat,Model_2alpha,41,23.764723738914988,61.222492052233484,6.587876053908115,,0.7827954192322853,0.003079330950532433
llama-2-7-chat,Model_2alpha,42,27.81567522938943,69.32439503318237,7.841865842351615,,0.9443389894113936,0.0005325207497196974
llama-2-7-chat,Model_2alpha,43,30.433569913495084,74.56018440139368,5.728632135986532,,0.9787942344359786,0.0019025998112626114
llama-2-7-chat,Model_2alpha,44,7.887730132697248,29.468504839798005,11.542281499364929,,0.8844141687930316,0.006255156042529605
llama-2-7-chat,Model_2alpha,45,35.297059722591605,84.28716401958673,6.542381871225182,,0.6231976154724682,0.01140757925205192
llama-2-7-chat,Model_2alpha,46,31.49025463519313,76.67355384478977,7.632032428141658,,0.9239747339597628,0.002203101346740157
llama-2-7-chat,Model_2alpha,47,7.798606440439158,29.290257455281825,11.41445134551823,,0.8587634772704174,0.012293980656634963
llama-2-7-chat,Model_2alpha,48,11.390011945641866,36.47306846568724,11.102163741183555,,0.8508551718459222,0.0030109146576258305
llama-2-7-chat,Model_2alpha,49,9.983180389762108,33.659405353927724,11.256156453512846,,0.8662815200546784,0.00445826425330882
