agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
llama-2-7,Model_2alpha,0,18.09155766318782,49.87615990077915,14.818101134567899,,0.37218443041428834,0.0007505612731696544
llama-2-7,Model_2alpha,1,9.263254354302092,32.21955328300769,13.41212059571841,,0.8769441748299155,0.07151213371687368
llama-2-7,Model_2alpha,2,11.427481338294617,36.54800725099274,11.114371825872654,,0.864480324755722,0.002351190171646738
llama-2-7,Model_2alpha,3,30.78092425509148,75.25489308458647,6.771109723639617,,0.9415794747035323,0.0005402946572170561
llama-2-7,Model_2alpha,4,49.67623303257034,113.04551063954418,4.671568631207709,,0.9755847252334068,0.002856443796825679
llama-2-7,Model_2alpha,5,9.967092599805934,33.627229774015376,11.252994423149012,,0.8429227326406588,0.004338900657103574
llama-2-7,Model_2alpha,6,47.433495682731845,108.56003593986719,4.818715535783246,,0.7304798712018038,0.0014828945768105123
llama-2-7,Model_2alpha,7,12.376447339436318,38.445939253276144,10.212406373772113,,0.8868689767521774,0.10247829043415867
llama-2-7,Model_2alpha,8,9.289527622386645,32.2720998191768,11.269528225530143,,0.8298452958866414,0.0035365088992249955
llama-2-7,Model_2alpha,9,27.49809578247019,68.68923613934389,8.179226729750674,,0.7627525637363848,0.0009081246177518055
llama-2-7,Model_2alpha,10,29.51294563652661,72.71893584745672,8.364413255618347,,0.8528083146657738,0.0011336717342810005
llama-2-7,Model_2alpha,11,10.74709270352167,35.18722998144685,11.198024483530968,,0.8803706073881319,0.0024552989182088673
llama-2-7,Model_2alpha,12,14.969229566080536,43.63150370656458,10.956615151773715,,0.8574080962048264,0.0008458842371159401
llama-2-7,Model_2alpha,13,31.953824820688368,77.60069421578024,7.249973122366767,,0.6180839817059585,0.006990039672055107
llama-2-7,Model_2alpha,14,27.855188914413816,69.40342240323113,8.15438240274632,,0.7768016881904352,0.00643299504567905
llama-2-7,Model_2alpha,15,42.431502191778506,98.55604895796051,6.5997370842730145,,0.25913210301603773,0.0007701686521541072
llama-2-7,Model_2alpha,16,12.678986642388834,39.05101785918117,9.665168303830683,,0.946347417788958,0.04066887200145665
llama-2-7,Model_2alpha,17,8.636725998333993,30.966496571071495,11.495447486593287,,0.9064905943749315,0.004391404847765541
llama-2-7,Model_2alpha,18,9.996234540953669,33.685513656310846,11.210343735866545,,0.8571483145834918,0.0037299661086630472
llama-2-7,Model_2alpha,19,40.50082820551675,94.69470098543701,7.357065956700213,,0.9111167651516794,0.0003712113689536402
llama-2-7,Model_2alpha,20,18.655390903046545,51.0038263804966,7.268420564139914,,0.9356624344270336,0.0029119101948317677
llama-2-7,Model_2alpha,21,27.031300141320838,67.75564485704518,6.481359326377925,,0.8027266848153296,0.0010278898351905453
llama-2-7,Model_2alpha,22,7.827792168815615,29.34862891203474,11.470759305881078,,0.8234796230239889,0.0070061513924868125
llama-2-7,Model_2alpha,23,9.132122803606258,31.957290181616024,11.500519971423328,,0.8688311317094133,0.01868060878672941
llama-2-7,Model_2alpha,24,29.04600345201599,71.78505147843549,7.80867608831035,,0.940364572219776,0.0015179342580779877
llama-2-7,Model_2alpha,25,8.507017075141288,30.707078724686085,11.301893902956095,,0.8452766905082093,0.009576067472035245
llama-2-7,Model_2alpha,26,14.966635448624613,43.62631547165273,11.030594246654266,,0.8869492877396848,0.001142844789960655
llama-2-7,Model_2alpha,27,30.333553565068897,74.3601517045413,7.816147861167358,,0.6240014459272096,0.0010589642516268005
llama-2-7,Model_2alpha,28,32.522051513087234,78.73714760057797,6.159225040833569,,0.9700002039255754,0.0038771755490233386
llama-2-7,Model_2alpha,29,7.883237771047311,29.45952011649813,11.532246912518781,,0.8838553292795224,0.00653902936175153
llama-2-7,Model_2alpha,30,27.576695460156206,68.84643549471592,7.987492890072507,,0.9437467448361903,0.0032040221500697413
llama-2-7,Model_2alpha,31,17.802048373755184,49.29714132191388,10.853098656019009,,0.8658280072207982,0.00042506706718967125
llama-2-7,Model_2alpha,32,19.603169585537227,52.89938374547796,7.972884401744461,,0.562550539638557,0.0019430394916057766
llama-2-7,Model_2alpha,33,12.60322549378573,38.89949556197497,8.581463902998093,,0.9108784585428197,0.009038667590839222
llama-2-7,Model_2alpha,34,26.9948138790423,67.68267233248811,9.623855950110197,,0.6809217431762472,0.0033160549216891067
llama-2-7,Model_2alpha,35,8.504686820218186,30.70241821483988,11.218559594825479,,0.810529537433307,0.008185647980007418
llama-2-7,Model_2alpha,36,44.2864873075769,102.26601918955731,4.4121780503330275,,0.6537245225234574,0.0008350828023483162
llama-2-7,Model_2alpha,37,34.69038419367057,83.07381296174464,5.611593297487761,,0.9734772830812117,0.005726194076265041
llama-2-7,Model_2alpha,38,21.817258589505467,57.32756175341444,9.800641640987907,,0.4584410100321355,0.057425343636418824
llama-2-7,Model_2alpha,39,36.28685886402002,86.26676230244354,6.142270227982459,,0.8917690447253862,0.0011529273464540824
llama-2-7,Model_2alpha,40,41.6519669654064,96.9969785052163,5.032671451594703,,0.830415514913312,0.002259714561494827
llama-2-7,Model_2alpha,41,47.461152493223246,108.61534956085,4.547278311944204,,0.8498436076167506,0.002486369458756101
llama-2-7,Model_2alpha,42,29.261764067288468,72.21657270898044,10.391711859096079,,0.26296957758968376,0.00043698366904501725
llama-2-7,Model_2alpha,43,20.484323721781134,54.66169201796578,11.039844793553938,,0.40943343994314824,0.0012513974295019223
llama-2-7,Model_2alpha,44,20.78024777826757,55.253540130938646,7.514967664457781,,0.8568394924678198,0.024231033423634325
llama-2-7,Model_2alpha,45,22.11513101636514,57.92330660713379,6.509320190078655,,0.9595825194250078,0.002676389583030411
llama-2-7,Model_2alpha,46,12.158413462409538,38.009871499222584,11.107115718122316,,0.8818226496491751,0.0018029040927952475
llama-2-7,Model_2alpha,47,25.346626910941342,64.3862983962862,8.04283828948733,,0.9855572511795967,0.017064873358986904
llama-2-7,Model_2alpha,48,12.085770070160653,37.86458471472481,11.007143419531017,,0.8130725545320256,0.002221464241345965
llama-2-7,Model_2alpha,49,8.480425630509746,30.653895835423,11.273740443235047,,0.8082085279645664,0.009834060547904536
