,run,trials_idx,context,actions,rewards
1521,15,81,3.0,1.0,0.0
1522,15,82,2.0,0.0,0.0
1523,15,83,0.0,1.0,0.0
1524,15,84,2.0,1.0,1.0
1525,15,85,2.0,1.0,1.0
1526,15,86,1.0,0.0,1.0
1527,15,87,2.0,1.0,0.0
1528,15,88,3.0,1.0,1.0
1529,15,89,0.0,1.0,0.0
1530,15,90,3.0,1.0,1.0
1531,15,91,1.0,0.0,1.0
1532,15,92,0.0,0.0,0.0
1533,15,93,1.0,0.0,1.0
1534,15,94,1.0,0.0,0.0
1535,15,95,0.0,1.0,1.0
1536,16,0,1.0,1.0,0.0
1537,16,1,1.0,0.0,1.0
1538,16,2,0.0,1.0,0.0
1539,16,3,3.0,1.0,0.0
1540,16,4,3.0,0.0,1.0
1541,16,5,2.0,1.0,1.0
1542,16,6,0.0,0.0,0.0
1543,16,7,2.0,0.0,0.0
1544,16,8,1.0,1.0,0.0
1545,16,9,2.0,1.0,0.0
1546,16,10,3.0,1.0,1.0
1547,16,11,0.0,1.0,1.0
1548,16,12,0.0,1.0,0.0
1549,16,13,1.0,1.0,1.0
1550,16,14,3.0,1.0,1.0
1551,16,15,2.0,1.0,1.0
1552,16,16,3.0,1.0,1.0
1553,16,17,1.0,1.0,0.0
1554,16,18,3.0,1.0,0.0
1555,16,19,3.0,1.0,1.0
1556,16,20,0.0,0.0,0.0
1557,16,21,1.0,0.0,1.0
1558,16,22,0.0,0.0,0.0
1559,16,23,2.0,0.0,0.0
1560,16,24,2.0,0.0,1.0
1561,16,25,1.0,0.0,0.0
1562,16,26,0.0,0.0,1.0
1563,16,27,0.0,1.0,0.0
1564,16,28,3.0,1.0,1.0
1565,16,29,2.0,1.0,1.0
1566,16,30,2.0,1.0,1.0
1567,16,31,1.0,0.0,1.0
1568,16,32,1.0,1.0,0.0
1569,16,33,1.0,1.0,0.0
1570,16,34,0.0,1.0,0.0
1571,16,35,0.0,1.0,1.0
1572,16,36,2.0,0.0,0.0
1573,16,37,0.0,1.0,0.0
1574,16,38,1.0,1.0,1.0
1575,16,39,1.0,1.0,0.0
1576,16,40,3.0,1.0,1.0
1577,16,41,3.0,1.0,0.0
1578,16,42,3.0,1.0,1.0
1579,16,43,3.0,1.0,1.0
1580,16,44,2.0,1.0,1.0
1581,16,45,2.0,1.0,0.0
1582,16,46,0.0,1.0,0.0
1583,16,47,2.0,1.0,1.0
1584,16,48,0.0,1.0,1.0
1585,16,49,2.0,1.0,1.0
1586,16,50,0.0,1.0,0.0
1587,16,51,3.0,0.0,1.0
1588,16,52,1.0,1.0,1.0
1589,16,53,3.0,1.0,1.0
1590,16,54,0.0,1.0,0.0
1591,16,55,1.0,1.0,0.0
1592,16,56,0.0,1.0,0.0
1593,16,57,3.0,1.0,0.0
1594,16,58,2.0,1.0,1.0
1595,16,59,1.0,1.0,0.0
1596,16,60,2.0,1.0,0.0
1597,16,61,2.0,1.0,1.0
1598,16,62,3.0,1.0,1.0
1599,16,63,1.0,0.0,1.0
1600,16,64,3.0,1.0,1.0
1601,16,65,2.0,0.0,0.0
1602,16,66,1.0,0.0,0.0
1603,16,67,0.0,1.0,0.0
1604,16,68,0.0,1.0,1.0
1605,16,69,3.0,1.0,1.0
1606,16,70,2.0,0.0,1.0
1607,16,71,1.0,0.0,1.0
1608,16,72,1.0,0.0,1.0
1609,16,73,0.0,0.0,0.0
1610,16,74,2.0,0.0,0.0
1611,16,75,2.0,0.0,0.0
1612,16,76,3.0,1.0,1.0
1613,16,77,3.0,1.0,0.0
1614,16,78,1.0,0.0,1.0
1615,16,79,0.0,0.0,0.0
1616,16,80,1.0,0.0,1.0
1617,16,81,2.0,1.0,1.0
1618,16,82,1.0,0.0,1.0
1619,16,83,3.0,1.0,1.0
1620,16,84,0.0,1.0,0.0
1621,16,85,2.0,1.0,0.0
1622,16,86,3.0,1.0,0.0
1623,16,87,0.0,1.0,0.0
1624,16,88,2.0,1.0,1.0
1625,16,89,3.0,1.0,1.0
1626,16,90,2.0,1.0,1.0
1627,16,91,1.0,0.0,0.0
1628,16,92,0.0,0.0,1.0
1629,16,93,3.0,1.0,1.0
1630,16,94,1.0,1.0,0.0
1631,16,95,0.0,1.0,0.0
1632,17,0,2.0,1.0,1.0
1633,17,1,0.0,1.0,1.0
1634,17,2,3.0,1.0,1.0
1635,17,3,1.0,1.0,0.0
1636,17,4,1.0,0.0,1.0
1637,17,5,0.0,1.0,0.0
1638,17,6,3.0,1.0,1.0
1639,17,7,2.0,1.0,1.0
1640,17,8,0.0,0.0,0.0
1641,17,9,2.0,1.0,1.0
1642,17,10,1.0,0.0,0.0
1643,17,11,3.0,1.0,0.0
1644,17,12,0.0,0.0,0.0
1645,17,13,1.0,0.0,1.0
1646,17,14,2.0,1.0,0.0
1647,17,15,3.0,1.0,1.0
1648,17,16,2.0,0.0,0.0
1649,17,17,3.0,1.0,1.0
1650,17,18,0.0,1.0,0.0
1651,17,19,1.0,0.0,1.0
1652,17,20,1.0,0.0,1.0
1653,17,21,0.0,1.0,1.0
1654,17,22,0.0,1.0,0.0
1655,17,23,2.0,0.0,1.0
1656,17,24,3.0,1.0,1.0
1657,17,25,3.0,1.0,0.0
1658,17,26,1.0,0.0,0.0
1659,17,27,3.0,1.0,1.0
1660,17,28,1.0,0.0,1.0
1661,17,29,2.0,0.0,0.0
1662,17,30,0.0,1.0,0.0
1663,17,31,2.0,0.0,0.0
1664,17,32,1.0,0.0,1.0
1665,17,33,2.0,0.0,0.0
1666,17,34,3.0,1.0,1.0
1667,17,35,1.0,0.0,1.0
1668,17,36,1.0,0.0,0.0
1669,17,37,2.0,0.0,0.0
1670,17,38,0.0,1.0,0.0
1671,17,39,0.0,0.0,1.0
1672,17,40,3.0,1.0,0.0
1673,17,41,3.0,1.0,1.0
1674,17,42,1.0,0.0,1.0
1675,17,43,2.0,1.0,0.0
1676,17,44,0.0,0.0,0.0
1677,17,45,2.0,1.0,1.0
1678,17,46,0.0,0.0,0.0
1679,17,47,3.0,1.0,1.0
1680,17,48,1.0,0.0,1.0
1681,17,49,2.0,1.0,0.0
1682,17,50,3.0,1.0,1.0
1683,17,51,2.0,1.0,1.0
1684,17,52,1.0,0.0,0.0
1685,17,53,2.0,1.0,1.0
1686,17,54,0.0,1.0,0.0
1687,17,55,0.0,1.0,0.0
1688,17,56,3.0,1.0,0.0
1689,17,57,3.0,1.0,1.0
1690,17,58,3.0,1.0,1.0
1691,17,59,1.0,0.0,1.0
1692,17,60,0.0,0.0,0.0
1693,17,61,0.0,0.0,1.0
1694,17,62,1.0,0.0,1.0
1695,17,63,2.0,1.0,1.0
1696,17,64,1.0,0.0,1.0
1697,17,65,1.0,0.0,1.0
1698,17,66,3.0,1.0,1.0
1699,17,67,2.0,1.0,1.0
1700,17,68,2.0,1.0,1.0
1701,17,69,3.0,1.0,1.0
1702,17,70,2.0,1.0,0.0
1703,17,71,0.0,0.0,1.0
1704,17,72,3.0,1.0,0.0
1705,17,73,1.0,0.0,0.0
1706,17,74,1.0,0.0,1.0
1707,17,75,3.0,1.0,1.0
1708,17,76,0.0,0.0,0.0
1709,17,77,0.0,0.0,0.0
1710,17,78,0.0,0.0,0.0
1711,17,79,2.0,1.0,1.0
1712,17,80,3.0,1.0,1.0
1713,17,81,1.0,0.0,0.0
1714,17,82,1.0,0.0,1.0
1715,17,83,1.0,0.0,1.0
1716,17,84,2.0,1.0,1.0
1717,17,85,0.0,0.0,0.0
1718,17,86,2.0,1.0,1.0
1719,17,87,2.0,1.0,0.0
1720,17,88,3.0,1.0,0.0
1721,17,89,0.0,1.0,0.0
1722,17,90,0.0,1.0,1.0
1723,17,91,1.0,0.0,1.0
1724,17,92,3.0,1.0,1.0
1725,17,93,3.0,1.0,1.0
1726,17,94,0.0,1.0,0.0
1727,17,95,2.0,1.0,1.0
1728,18,0,1.0,0.5,0.0
1729,18,1,0.0,0.0,0.0
1730,18,2,2.0,0.0,1.0
1731,18,3,1.0,0.0,0.0
1732,18,4,3.0,1.0,0.0
1733,18,5,2.0,0.0,0.0
1734,18,6,2.0,1.0,1.0
1735,18,7,3.0,0.0,1.0
1736,18,8,2.0,1.0,1.0
1737,18,9,0.0,0.0,0.0
1738,18,10,3.0,0.0,1.0
1739,18,11,0.0,1.0,0.0
1740,18,12,1.0,0.0,1.0
1741,18,13,0.0,1.0,1.0
1742,18,14,1.0,0.0,1.0
1743,18,15,3.0,0.0,1.0
1744,18,16,2.0,0.0,0.0
1745,18,17,1.0,0.0,0.0
1746,18,18,0.0,1.0,0.0
1747,18,19,3.0,0.0,0.0
1748,18,20,0.0,1.0,0.0
1749,18,21,3.0,0.0,1.0
1750,18,22,0.0,0.0,1.0
1751,18,23,2.0,1.0,1.0
1752,18,24,2.0,0.0,1.0
1753,18,25,3.0,0.0,1.0
1754,18,26,1.0,0.0,1.0
1755,18,27,2.0,0.0,0.0
1756,18,28,0.0,1.0,0.0
1757,18,29,1.0,0.0,1.0
1758,18,30,1.0,0.0,1.0
1759,18,31,3.0,0.0,1.0
1760,18,32,3.0,0.0,1.0
1761,18,33,2.0,0.0,0.0
1762,18,34,1.0,0.0,1.0
1763,18,35,1.0,0.0,1.0
1764,18,36,1.0,0.0,0.0
1765,18,37,3.0,0.0,1.0
1766,18,38,3.0,0.0,1.0
1767,18,39,0.0,0.0,0.0
1768,18,40,1.0,0.0,1.0
1769,18,41,0.0,0.0,1.0
1770,18,42,2.0,0.0,0.0
1771,18,43,3.0,0.0,0.0
1772,18,44,2.0,0.0,1.0
1773,18,45,2.0,0.0,0.0
1774,18,46,0.0,0.0,0.0
1775,18,47,0.0,0.0,0.0
1776,18,48,2.0,0.0,0.0
1777,18,49,3.0,0.0,1.0
1778,18,50,1.0,0.0,1.0
1779,18,51,1.0,0.0,1.0
1780,18,52,3.0,0.0,1.0
1781,18,53,0.0,0.0,0.0
1782,18,54,0.0,0.0,0.0
1783,18,55,2.0,0.0,0.0
1784,18,56,0.0,0.0,1.0
1785,18,57,2.0,0.0,1.0
1786,18,58,3.0,0.0,0.0
1787,18,59,1.0,0.0,0.0
1788,18,60,1.0,0.0,1.0
1789,18,61,2.0,0.0,0.0
1790,18,62,3.0,0.0,1.0
1791,18,63,0.0,0.0,0.0
1792,18,64,2.0,0.0,0.0
1793,18,65,0.0,0.0,1.0
1794,18,66,2.0,0.0,1.0
1795,18,67,2.0,0.0,0.0
1796,18,68,1.0,0.0,1.0
1797,18,69,3.0,0.0,1.0
1798,18,70,0.0,0.0,0.0
1799,18,71,1.0,0.0,1.0
1800,18,72,0.0,1.0,0.0
1801,18,73,3.0,0.0,0.0
1802,18,74,2.0,0.0,0.0
1803,18,75,1.0,0.0,0.0
1804,18,76,3.0,0.0,1.0
1805,18,77,3.0,0.0,1.0
1806,18,78,0.0,0.0,0.0
1807,18,79,1.0,0.0,1.0
1808,18,80,2.0,1.0,0.0
1809,18,81,0.0,0.0,1.0
1810,18,82,0.0,0.0,0.0
1811,18,83,1.0,0.0,1.0
1812,18,84,2.0,0.0,0.0
1813,18,85,3.0,0.0,1.0
1814,18,86,3.0,0.0,1.0
1815,18,87,2.0,0.0,0.0
1816,18,88,1.0,0.0,0.0
1817,18,89,3.0,0.0,1.0
1818,18,90,3.0,0.0,0.0
1819,18,91,0.0,0.0,0.0
1820,18,92,1.0,0.0,1.0
1821,18,93,2.0,0.0,0.0
1822,18,94,0.0,0.0,0.0
1823,18,95,1.0,0.0,1.0
1824,19,0,2.0,1.0,1.0
1825,19,1,1.0,1.0,0.0
1826,19,2,2.0,0.0,0.0
1827,19,3,0.0,0.5,0.0
1828,19,4,3.0,0.0,1.0
1829,19,5,1.0,1.0,1.0
1830,19,6,1.0,0.0,1.0
1831,19,7,2.0,1.0,0.0
1832,19,8,3.0,1.0,0.0
1833,19,9,0.0,0.5,0.0
1834,19,10,3.0,0.0,1.0
1835,19,11,1.0,0.0,1.0
1836,19,12,0.0,1.0,0.0
1837,19,13,0.0,0.0,0.0
1838,19,14,2.0,1.0,1.0
1839,19,15,3.0,1.0,1.0
1840,19,16,0.0,0.0,0.0
1841,19,17,3.0,1.0,1.0
1842,19,18,0.0,0.0,1.0
1843,19,19,2.0,1.0,1.0
1844,19,20,3.0,0.0,0.0
1845,19,21,1.0,0.0,1.0
1846,19,22,3.0,0.0,1.0
1847,19,23,2.0,1.0,0.0
1848,19,24,2.0,1.0,1.0
1849,19,25,0.0,1.0,0.0
1850,19,26,0.0,1.0,0.0
1851,19,27,3.0,1.0,1.0
1852,19,28,1.0,0.0,1.0
1853,19,29,1.0,1.0,0.0
1854,19,30,2.0,1.0,1.0
1855,19,31,1.0,1.0,1.0
1856,19,32,3.0,0.0,1.0
1857,19,33,2.0,0.0,0.0
1858,19,34,3.0,0.0,0.0
1859,19,35,0.0,0.0,0.0
1860,19,36,2.0,1.0,1.0
1861,19,37,1.0,0.0,1.0
1862,19,38,0.0,0.0,0.0
1863,19,39,3.0,0.0,1.0
1864,19,40,2.0,1.0,1.0
1865,19,41,0.0,0.0,1.0
1866,19,42,0.0,0.0,0.0
1867,19,43,1.0,0.0,1.0
1868,19,44,3.0,1.0,1.0
1869,19,45,2.0,0.0,1.0
1870,19,46,1.0,0.0,1.0
1871,19,47,1.0,1.0,1.0
1872,19,48,2.0,1.0,1.0
1873,19,49,3.0,0.0,1.0
1874,19,50,3.0,1.0,1.0
1875,19,51,3.0,0.0,0.0
1876,19,52,0.0,0.0,0.0
1877,19,53,0.0,0.0,0.0
1878,19,54,2.0,1.0,1.0
1879,19,55,0.0,0.0,0.0
1880,19,56,1.0,0.0,0.0
1881,19,57,1.0,0.0,1.0
1882,19,58,3.0,0.0,1.0
1883,19,59,2.0,1.0,1.0
1884,19,60,1.0,1.0,0.0
1885,19,61,0.0,1.0,1.0
1886,19,62,2.0,1.0,0.0
1887,19,63,1.0,0.0,1.0
1888,19,64,1.0,0.0,1.0
1889,19,65,2.0,1.0,0.0
1890,19,66,0.0,1.0,0.0
1891,19,67,1.0,0.0,1.0
1892,19,68,1.0,0.0,0.0
1893,19,69,0.0,0.0,0.0
1894,19,70,3.0,0.0,0.0
1895,19,71,0.0,1.0,0.0
1896,19,72,3.0,1.0,1.0
1897,19,73,3.0,0.0,1.0
1898,19,74,0.0,0.0,1.0
1899,19,75,3.0,1.0,1.0
1900,19,76,1.0,0.0,1.0
1901,19,77,2.0,1.0,1.0
1902,19,78,2.0,0.0,0.0
1903,19,79,2.0,0.0,0.0
1904,19,80,3.0,1.0,0.0
1905,19,81,2.0,1.0,0.0
1906,19,82,0.0,1.0,0.0
1907,19,83,0.0,1.0,0.0
1908,19,84,2.0,1.0,1.0
1909,19,85,2.0,1.0,1.0
1910,19,86,2.0,1.0,1.0
1911,19,87,1.0,0.0,1.0
1912,19,88,0.0,0.0,0.0
1913,19,89,3.0,0.0,1.0
1914,19,90,1.0,1.0,0.0
1915,19,91,1.0,1.0,0.0
1916,19,92,0.0,1.0,1.0
1917,19,93,1.0,0.0,0.0
1918,19,94,3.0,0.0,1.0
1919,19,95,3.0,1.0,1.0
1920,20,0,2.0,0.0,1.0
1921,20,1,3.0,1.0,0.0
1922,20,2,2.0,0.0,0.0
1923,20,3,0.0,0.0,0.0
1924,20,4,0.0,0.0,0.0
1925,20,5,3.0,1.0,1.0
1926,20,6,2.0,1.0,1.0
1927,20,7,1.0,0.0,1.0
1928,20,8,1.0,0.0,0.0
1929,20,9,3.0,1.0,1.0
1930,20,10,1.0,0.0,1.0
1931,20,11,2.0,1.0,1.0
1932,20,12,1.0,0.0,1.0
1933,20,13,0.0,1.0,1.0
1934,20,14,3.0,1.0,1.0
1935,20,15,0.0,1.0,0.0
1936,20,16,0.0,0.0,0.0
1937,20,17,3.0,1.0,1.0
1938,20,18,0.0,0.0,1.0
1939,20,19,3.0,1.0,1.0
1940,20,20,2.0,1.0,0.0
1941,20,21,1.0,0.0,0.0
1942,20,22,0.0,0.0,0.0
1943,20,23,2.0,1.0,1.0
1944,20,24,1.0,0.0,1.0
1945,20,25,3.0,1.0,1.0
1946,20,26,1.0,0.0,1.0
1947,20,27,1.0,0.0,1.0
1948,20,28,0.0,0.0,0.0
1949,20,29,2.0,0.0,0.0
1950,20,30,3.0,0.0,0.0
1951,20,31,2.0,1.0,1.0
1952,20,32,3.0,1.0,0.0
1953,20,33,1.0,1.0,1.0
1954,20,34,0.0,1.0,0.0
1955,20,35,0.0,1.0,0.0
1956,20,36,2.0,1.0,1.0
1957,20,37,3.0,0.0,1.0
1958,20,38,2.0,0.0,1.0
1959,20,39,1.0,0.0,1.0
1960,20,40,2.0,1.0,1.0
1961,20,41,3.0,1.0,1.0
1962,20,42,1.0,1.0,0.0
1963,20,43,0.0,1.0,0.0
1964,20,44,1.0,0.0,1.0
1965,20,45,3.0,1.0,1.0
1966,20,46,2.0,0.0,0.0
1967,20,47,0.0,1.0,1.0
1968,20,48,3.0,1.0,1.0
1969,20,49,3.0,1.0,1.0
1970,20,50,2.0,1.0,0.0
1971,20,51,0.0,1.0,0.0
1972,20,52,0.0,1.0,0.0
1973,20,53,2.0,1.0,1.0
1974,20,54,2.0,0.0,0.0
1975,20,55,1.0,0.0,1.0
1976,20,56,0.0,0.0,1.0
1977,20,57,1.0,0.0,0.0
1978,20,58,1.0,0.0,1.0
1979,20,59,1.0,1.0,0.0
1980,20,60,3.0,1.0,1.0
1981,20,61,0.0,1.0,0.0
1982,20,62,3.0,0.0,0.0
1983,20,63,2.0,0.0,0.0
1984,20,64,1.0,0.0,1.0
1985,20,65,0.0,1.0,0.0
1986,20,66,3.0,1.0,1.0
1987,20,67,3.0,1.0,1.0
1988,20,68,3.0,1.0,0.0
1989,20,69,0.0,1.0,1.0
1990,20,70,1.0,1.0,0.0
1991,20,71,0.0,0.0,0.0
1992,20,72,0.0,0.0,0.0
1993,20,73,3.0,0.0,1.0
1994,20,74,2.0,1.0,1.0
1995,20,75,1.0,1.0,1.0
1996,20,76,2.0,1.0,0.0
1997,20,77,1.0,0.0,1.0
1998,20,78,2.0,0.0,0.0
1999,20,79,2.0,0.0,0.0
2000,20,80,0.0,1.0,0.0
2001,20,81,3.0,1.0,1.0
2002,20,82,2.0,1.0,0.0
2003,20,83,2.0,0.0,0.0
2004,20,84,1.0,1.0,1.0
2005,20,85,0.0,0.0,0.0
2006,20,86,1.0,0.0,1.0
2007,20,87,3.0,1.0,1.0
2008,20,88,1.0,1.0,0.0
2009,20,89,0.0,0.0,0.0
2010,20,90,1.0,1.0,0.0
2011,20,91,2.0,1.0,1.0
2012,20,92,2.0,0.0,0.0
2013,20,93,3.0,1.0,0.0
2014,20,94,3.0,1.0,1.0
2015,20,95,0.0,1.0,1.0
2016,21,0,1.0,0.0,1.0
2017,21,1,0.0,1.0,0.0
2018,21,2,3.0,0.0,1.0
2019,21,3,2.0,1.0,0.0
2020,21,4,2.0,1.0,1.0
2021,21,5,0.0,1.0,1.0
2022,21,6,2.0,1.0,1.0
2023,21,7,0.0,1.0,0.0
2024,21,8,2.0,1.0,1.0
2025,21,9,0.0,1.0,0.0
2026,21,10,1.0,0.0,1.0
2027,21,11,1.0,0.0,0.0
2028,21,12,3.0,0.0,1.0
2029,21,13,3.0,0.0,0.0
2030,21,14,1.0,1.0,0.0
2031,21,15,3.0,0.0,1.0
2032,21,16,0.0,1.0,0.0
2033,21,17,2.0,1.0,1.0
2034,21,18,2.0,1.0,0.0
2035,21,19,0.0,1.0,0.0
2036,21,20,3.0,0.0,0.0
2037,21,21,1.0,0.0,0.0
2038,21,22,1.0,0.0,1.0
2039,21,23,2.0,1.0,1.0
2040,21,24,3.0,0.0,1.0
2041,21,25,1.0,1.0,0.0
2042,21,26,2.0,0.0,0.0
2043,21,27,3.0,0.0,1.0
2044,21,28,3.0,0.0,1.0
2045,21,29,1.0,0.0,1.0
2046,21,30,0.0,1.0,1.0
2047,21,31,0.0,0.0,0.0
2048,21,32,2.0,1.0,1.0
2049,21,33,1.0,0.0,0.0
2050,21,34,0.0,1.0,0.0
2051,21,35,0.0,1.0,1.0
2052,21,36,3.0,0.0,0.0
2053,21,37,0.0,1.0,0.0
2054,21,38,1.0,0.0,1.0
2055,21,39,1.0,1.0,0.0
2056,21,40,3.0,1.0,1.0
2057,21,41,2.0,1.0,1.0
2058,21,42,3.0,0.0,1.0
2059,21,43,3.0,0.0,1.0
2060,21,44,2.0,1.0,1.0
2061,21,45,1.0,0.0,1.0
2062,21,46,2.0,0.0,1.0
2063,21,47,0.0,1.0,0.0
2064,21,48,0.0,1.0,0.0
2065,21,49,3.0,0.0,1.0
2066,21,50,2.0,1.0,1.0
2067,21,51,1.0,0.0,1.0
2068,21,52,0.0,1.0,0.0
2069,21,53,1.0,1.0,0.0
2070,21,54,3.0,0.0,0.0
2071,21,55,2.0,1.0,1.0
2072,21,56,2.0,0.0,1.0
2073,21,57,1.0,0.0,1.0
2074,21,58,0.0,1.0,1.0
2075,21,59,0.0,1.0,0.0
2076,21,60,3.0,0.0,1.0
2077,21,61,1.0,0.0,0.0
2078,21,62,3.0,0.0,1.0
2079,21,63,2.0,1.0,1.0
2080,21,64,2.0,1.0,1.0
2081,21,65,2.0,0.0,0.0
2082,21,66,2.0,0.0,1.0
2083,21,67,3.0,0.0,1.0
2084,21,68,1.0,0.0,1.0
2085,21,69,3.0,0.0,1.0
2086,21,70,0.0,1.0,0.0
2087,21,71,1.0,0.0,0.0
2088,21,72,1.0,0.0,1.0
2089,21,73,1.0,0.0,1.0
2090,21,74,3.0,1.0,0.0
2091,21,75,0.0,0.0,1.0
2092,21,76,0.0,0.0,0.0
2093,21,77,2.0,1.0,1.0
2094,21,78,0.0,1.0,0.0
2095,21,79,3.0,0.0,1.0
2096,21,80,3.0,0.0,0.0
2097,21,81,0.0,1.0,0.0
2098,21,82,1.0,0.0,1.0
2099,21,83,2.0,1.0,1.0
2100,21,84,3.0,0.0,1.0
2101,21,85,0.0,1.0,1.0
2102,21,86,1.0,0.0,0.0
2103,21,87,3.0,0.0,1.0
2104,21,88,1.0,0.0,1.0
2105,21,89,2.0,1.0,1.0
2106,21,90,0.0,0.0,0.0
2107,21,91,3.0,0.0,1.0
2108,21,92,2.0,1.0,1.0
2109,21,93,2.0,1.0,0.0
2110,21,94,1.0,1.0,0.0
2111,21,95,0.0,0.0,0.0
2112,22,0,0.0,0.5,0.0
2113,22,1,2.0,0.0,0.0
2114,22,2,3.0,1.0,1.0
2115,22,3,0.0,0.0,0.0
2116,22,4,1.0,0.0,1.0
2117,22,5,2.0,0.0,1.0
2118,22,6,1.0,0.0,1.0
2119,22,7,3.0,1.0,1.0
2120,22,8,2.0,0.0,0.0
2121,22,9,2.0,0.0,0.0
2122,22,10,3.0,1.0,0.0
2123,22,11,1.0,0.0,1.0
2124,22,12,3.0,1.0,1.0
2125,22,13,1.0,0.0,0.0
2126,22,14,0.0,1.0,1.0
2127,22,15,0.0,1.0,0.0
2128,22,16,2.0,1.0,1.0
2129,22,17,1.0,0.0,1.0
2130,22,18,1.0,0.0,1.0
2131,22,19,2.0,1.0,1.0
2132,22,20,3.0,1.0,0.0
2133,22,21,2.0,1.0,1.0
2134,22,22,1.0,0.0,0.0
2135,22,23,0.0,1.0,0.0
2136,22,24,0.0,1.0,1.0
2137,22,25,0.0,1.0,0.0
2138,22,26,1.0,0.0,1.0
2139,22,27,0.0,1.0,0.0
2140,22,28,3.0,1.0,1.0
2141,22,29,2.0,1.0,0.0
2142,22,30,3.0,1.0,1.0
2143,22,31,3.0,1.0,1.0
2144,22,32,1.0,0.0,1.0
2145,22,33,1.0,0.0,1.0
2146,22,34,3.0,1.0,0.0
2147,22,35,3.0,1.0,1.0
2148,22,36,2.0,1.0,0.0
2149,22,37,3.0,1.0,1.0
2150,22,38,2.0,1.0,1.0
2151,22,39,1.0,0.0,0.0
2152,22,40,0.0,1.0,0.0
2153,22,41,0.0,1.0,0.0
2154,22,42,0.0,1.0,1.0
2155,22,43,2.0,1.0,1.0
2156,22,44,0.0,1.0,0.0
2157,22,45,1.0,0.0,1.0
2158,22,46,2.0,1.0,1.0
2159,22,47,3.0,1.0,1.0
2160,22,48,2.0,1.0,1.0
2161,22,49,0.0,1.0,0.0
2162,22,50,0.0,1.0,0.0
2163,22,51,1.0,0.0,0.0
2164,22,52,3.0,1.0,1.0
2165,22,53,2.0,1.0,0.0
2166,22,54,3.0,1.0,1.0
2167,22,55,3.0,1.0,1.0
2168,22,56,2.0,1.0,1.0
2169,22,57,0.0,1.0,1.0
2170,22,58,3.0,1.0,0.0
2171,22,59,0.0,1.0,0.0
2172,22,60,1.0,0.0,1.0
2173,22,61,2.0,1.0,1.0
2174,22,62,1.0,0.0,1.0
2175,22,63,1.0,0.0,1.0
2176,22,64,2.0,1.0,0.0
2177,22,65,1.0,0.0,1.0
2178,22,66,1.0,0.0,0.0
2179,22,67,0.0,1.0,0.0
2180,22,68,0.0,1.0,1.0
2181,22,69,1.0,0.0,1.0
2182,22,70,2.0,1.0,1.0
2183,22,71,1.0,0.0,1.0
2184,22,72,3.0,1.0,0.0
2185,22,73,3.0,1.0,1.0
2186,22,74,3.0,1.0,1.0
2187,22,75,2.0,1.0,1.0
2188,22,76,2.0,1.0,1.0
2189,22,77,0.0,1.0,0.0
2190,22,78,3.0,1.0,1.0
2191,22,79,0.0,1.0,0.0
2192,22,80,0.0,1.0,0.0
2193,22,81,2.0,1.0,0.0
2194,22,82,3.0,1.0,1.0
2195,22,83,0.0,1.0,1.0
2196,22,84,2.0,1.0,1.0
2197,22,85,0.0,1.0,0.0
2198,22,86,3.0,1.0,1.0
2199,22,87,2.0,1.0,1.0
2200,22,88,1.0,0.0,1.0
2201,22,89,0.0,1.0,0.0
2202,22,90,1.0,0.0,1.0
2203,22,91,2.0,1.0,1.0
2204,22,92,1.0,0.0,1.0
2205,22,93,3.0,1.0,0.0
2206,22,94,3.0,1.0,1.0
2207,22,95,1.0,0.0,0.0
2208,23,0,2.0,0.0,1.0
2209,23,1,1.0,0.0,1.0
2210,23,2,0.0,0.0,0.0
2211,23,3,2.0,0.0,0.0
2212,23,4,1.0,0.0,0.0
2213,23,5,3.0,0.0,1.0
2214,23,6,1.0,0.0,1.0
2215,23,7,3.0,0.0,1.0
2216,23,8,3.0,0.0,1.0
2217,23,9,0.0,1.0,1.0
2218,23,10,0.0,1.0,0.0
2219,23,11,3.0,0.0,0.0
2220,23,12,0.0,1.0,0.0
2221,23,13,2.0,0.0,0.0
2222,23,14,1.0,0.0,1.0
2223,23,15,2.0,0.0,0.0
2224,23,16,2.0,0.0,0.0
2225,23,17,0.0,1.0,0.0
2226,23,18,0.0,1.0,1.0
2227,23,19,2.0,0.0,0.0
2228,23,20,2.0,1.0,0.0
2229,23,21,3.0,0.0,0.0
2230,23,22,1.0,0.0,1.0
2231,23,23,3.0,0.0,1.0
2232,23,24,1.0,0.0,1.0
2233,23,25,2.0,0.0,0.0
2234,23,26,3.0,0.0,1.0
2235,23,27,3.0,0.0,1.0
2236,23,28,0.0,1.0,0.0
2237,23,29,1.0,0.0,1.0
2238,23,30,1.0,0.0,0.0
2239,23,31,0.0,0.0,0.0
2240,23,32,0.0,0.0,1.0
2241,23,33,2.0,0.0,0.0
2242,23,34,0.0,0.0,0.0
2243,23,35,1.0,0.0,1.0
2244,23,36,1.0,0.0,0.0
2245,23,37,3.0,0.0,1.0
2246,23,38,3.0,0.0,1.0
2247,23,39,2.0,1.0,1.0
2248,23,40,1.0,0.0,1.0
2249,23,41,0.0,1.0,0.0
2250,23,42,2.0,1.0,0.0
2251,23,43,0.0,0.0,0.0
2252,23,44,1.0,0.0,1.0
2253,23,45,2.0,1.0,1.0
2254,23,46,3.0,0.0,0.0
2255,23,47,3.0,0.0,1.0
