agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
claude-3-haiku-20240307,Model_2alpha,29,8.412424827368492,30.51789422914049,11.439074942356596,,0.805515685699006,0.015086307867250012
claude-3-haiku-20240307,Model_2alpha,30,7.874479039268767,29.442002652941042,11.52518664442676,,0.8718939608841986,0.006404526841544229
claude-3-haiku-20240307,Model_2alpha,31,7.724516131560129,29.142076837523767,11.708948830632405,,0.8465588560259628,0.01720477123056725
claude-3-haiku-20240307,Model_2alpha,32,7.0423077463486115,27.777660067100733,11.578534261912088,,0.8434243073199515,0.019978832845144057
claude-3-haiku-20240307,Model_2alpha,33,10.55496543447001,34.80297544334353,11.299753866598637,,0.8758129713454086,0.01411369119740795
claude-3-haiku-20240307,Model_2alpha,34,7.848703571745829,29.390451717895168,11.689892065422443,,0.9129643851618984,0.010107298669592151
claude-3-haiku-20240307,Model_2alpha,35,11.409767789954824,36.512580154313156,11.060922684069693,,0.8396000551283356,0.002353011976654659
claude-3-haiku-20240307,Model_2alpha,36,8.567984416048228,30.829013406499964,11.342684550441923,,0.8614674497391728,0.006008425496599848
claude-3-haiku-20240307,Model_2alpha,37,8.95936177632443,31.61176812705237,11.696803819979374,,0.8289525824656007,0.027892032210365476
claude-3-haiku-20240307,Model_2alpha,38,9.705102202866591,33.10324898013669,11.486751187984638,,0.8766395593821444,0.03462098745476215
claude-3-haiku-20240307,Model_2alpha,39,12.856913367847035,39.40687131009758,11.05321357120191,,0.8743935123614311,0.0015686675893600485
claude-3-haiku-20240307,Model_2alpha,40,10.894953273350598,35.482951121104705,12.173292630309016,,0.8851702062928669,0.04463730739914536
claude-3-haiku-20240307,Model_2alpha,41,14.170000961308315,42.03304649702014,10.938302713535414,,0.8114430995924885,0.0018493284032848497
claude-3-haiku-20240307,Model_2alpha,42,10.687559524381646,35.0681636231668,11.145977166531717,,0.8323552428309663,0.003024557021762637
claude-3-haiku-20240307,Model_2alpha,43,8.528879213851685,30.750803002106878,11.287375781830313,,0.8114434772357052,0.0059694935978201885
claude-3-haiku-20240307,Model_2alpha,44,15.878297778567006,45.44964013153752,13.342622358491173,,0.38269223141662057,0.01442699341844298
claude-3-haiku-20240307,Model_2alpha,45,8.528050269701422,30.749145113806353,11.247679850666234,,0.8464605558203752,0.008195259883273485
claude-3-haiku-20240307,Model_2alpha,46,15.68122825555065,45.05550108550481,10.903317536704494,,0.8441696992528076,0.0006031350043478454
claude-3-haiku-20240307,Model_2alpha,47,14.907158900816498,43.507362376036504,10.873964427748353,,0.8043795871810461,0.001091275119074001
claude-3-haiku-20240307,Model_2alpha,48,11.429049707911798,36.551143990227104,11.08618289037197,,0.8421609091801591,0.0019642836588267985
claude-3-haiku-20240307,Model_2alpha,49,8.558033124483586,30.80911082337068,11.393738033950044,,0.8777360450769249,0.007367081050851758
