agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
claude-1,Model_2alpha,38,10.421999398514247,34.537043371432006,19.841423585494123,,0.8909198663739117,0.010188222040955704
claude-1,Model_2alpha,39,9.083759062520812,31.860562699445133,19.6865227218197,,0.8393945971430772,0.005602470301757489
claude-1,Model_2alpha,40,14.640604807242953,42.97425418888942,16.750662901961782,,0.8340327389209652,0.011656202678050204
claude-1,Model_2alpha,41,13.743876912466575,41.18079839933666,19.60412886599645,,0.900412651135817,0.01970429729542173
claude-1,Model_2alpha,42,10.931160699478573,35.55536597336065,19.780451236791354,,0.8431699395071166,0.023412715081035505
claude-1,Model_2alpha,43,9.049556927419568,31.792158429242644,19.725180272925677,,0.8831309995866812,0.011225070149640543
claude-1,Model_2alpha,44,16.018467244991562,45.72997906438663,19.007961151961645,,0.8791722342487903,0.003337086061674805
claude-1,Model_2alpha,45,12.399777050370712,38.49259867514493,19.636057829996844,,0.8752475040432867,0.018362807853885953
claude-1,Model_2alpha,46,45.81719162306801,105.32742782053953,7.530632439906699,,0.9746914494883709,0.981963931461968
claude-1,Model_2alpha,47,12.960732200271075,39.61450897494566,19.810044909438165,,0.8760290129217823,0.026112329122452368
claude-1,Model_2alpha,48,10.2882497655291,34.269544105461705,19.803029914744787,,0.858034191210569,0.025377449860544767
claude-1,Model_2alpha,49,17.249369050659265,48.19178267572204,17.053144147706405,,0.8686413996391366,0.019138134736507908
