agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg
llama-2-70,Model_1alpha,49,62.81385387654794,134.75640413603156,1.0845088354472223,0.9250595028501145,,
llama-2-70,Model_2alpha,0,68.32107626273377,150.33519709987104,0.9676060451621352,,0.9435341236432129,0.01068393065633888
llama-2-70,Model_2alpha,1,67.7713498393163,149.2357442530361,0.42018759385097776,,0.913911261362039,0.8877683091628841
llama-2-70,Model_2alpha,2,49.17387880123047,112.04080217686445,5.202659734238419,,0.6993645248187742,0.017738946309818794
llama-2-70,Model_2alpha,3,69.09065945786092,151.87436349012535,0.044073601009448835,,0.49810532532209,0.45765979475624635
llama-2-70,Model_2alpha,4,62.973141447086405,139.6393274685763,2.7958543310386794,,0.940351439135267,0.009665196381133865
llama-2-70,Model_2alpha,5,68.97819030377669,151.64942518195687,0.11991902914570175,,0.4924245038599092,0.11597423849035443
llama-2-70,Model_2alpha,6,67.03362735328716,147.76029928097782,1.1912225710035604,,0.04940961653510485,0.32596771987948914
llama-2-70,Model_2alpha,7,62.20267901360935,138.0984026016222,1.3757679823389461,,0.6063210764637276,0.8316259824625234
llama-2-70,Model_2alpha,8,45.86878746485844,105.43061950412039,5.7983007448793895,,0.6348166172471046,0.0023722812785173263
llama-2-70,Model_2alpha,9,62.2978240048716,138.2886925841467,2.0546008335316195,,0.8048169833501724,0.17269758359657256
llama-2-70,Model_2alpha,10,62.801191256517235,139.295427087438,2.112713139003236,,0.8246392593729646,0.18790662728546265
llama-2-70,Model_2alpha,11,59.39149540571394,132.47603538583138,3.9419928918016693,,0.38130955507553926,0.0035706816920731926
llama-2-70,Model_2alpha,12,68.54961957706101,150.79228372852552,0.4883543868973406,,0.16864348406334198,0.8483914539082743
llama-2-70,Model_2alpha,13,66.40543273645434,146.5039100473122,1.0849278484134968,,0.28436531874948306,0.4346992286068148
llama-2-70,Model_2alpha,14,68.2023289844807,150.0977025433649,1.9232535753338047,,0.004476963489624527,0.7913437298993224
llama-2-70,Model_2alpha,15,56.308290522758035,126.30962561991959,1.9524893375772077,,0.5378769380301364,0.7506493475475167
llama-2-70,Model_2alpha,16,48.22623840945821,110.14552139331994,4.826310747375941,,0.9180598162580226,0.005845974557092253
llama-2-70,Model_2alpha,17,58.25315248490797,130.19934954421944,3.5901134868689537,,0.8816445949992321,0.012815262020396907
llama-2-70,Model_2alpha,18,63.009514429454256,139.712073433312,2.3888562128397957,,0.8742605705227217,0.055972186193107044
llama-2-70,Model_2alpha,19,69.07650625995943,151.84605709432236,0.0663067211413628,,0.15263632658643914,0.5162493976988118
llama-2-70,Model_2alpha,20,51.95658009541141,117.60620476522632,4.606104188500493,,0.9514920576394531,0.0039739016373064925
llama-2-70,Model_2alpha,21,65.07870323119283,143.85045103678917,2.4115773365516846,,0.23536367327063384,0.02313572657840705
llama-2-70,Model_2alpha,22,67.19476367141353,148.08257191723055,0.6253896268508345,,0.8578232418769787,0.4704307541559158
llama-2-70,Model_2alpha,23,68.61238229024694,150.91780915489738,0.21874841922564214,,0.6484806819191266,0.8193286596557119
llama-2-70,Model_2alpha,24,67.7924877477254,149.2780200698543,1.9466077538757847,,0.2555697455994812,0.004329904727415854
llama-2-70,Model_2alpha,25,68.14562804381914,149.9843006620418,0.5141350606473606,,0.4516222128471383,0.8494399718874907
llama-2-70,Model_2alpha,26,66.69771084834137,147.08846627108625,2.3246004771954003,,0.21516567809826653,0.0024895915856864297
llama-2-70,Model_2alpha,27,68.75976506455164,151.2125747035068,0.5154515217837832,,0.15306116688457058,0.04320393107547771
llama-2-70,Model_2alpha,28,68.81248375994387,151.31801209429125,0.19988194536764373,,0.3813588113043734,0.17478565544142635
llama-2-70,Model_2alpha,29,60.00876106739365,133.7105667091908,4.372635571832755,,0.46415301152026334,0.001959206099097325
llama-2-70,Model_2alpha,30,55.66213368044807,125.01731193529966,4.383088840458828,,0.4429775625064323,0.0016568333490433323
llama-2-70,Model_2alpha,31,40.53061160479708,94.75426778399768,6.774850606775478,,0.17712081425780982,0.004323681826827529
llama-2-70,Model_2alpha,32,68.67752031627961,151.04808520696272,0.39965524718298845,,0.5647794000242347,0.046886706138695666
llama-2-70,Model_2alpha,33,66.12839000744096,145.9498245892854,1.087190661170756,,0.9517036939408794,0.4474565535215101
llama-2-70,Model_2alpha,34,68.19003534154962,150.07311525750274,1.9667830763930085,,0.003296159482711347,0.7771252120885974
llama-2-70,Model_2alpha,35,62.452333809292114,138.59771219298773,3.3439674210857855,,0.5998182432661822,0.003713757216357161
llama-2-70,Model_2alpha,36,68.84421865511128,151.38148188462606,0.23937022513083472,,0.06651788751261421,0.4305608272068619
llama-2-70,Model_2alpha,37,68.48914140959832,150.67132739360014,0.8342987370034752,,0.6214787610008505,0.011103151256253335
llama-2-70,Model_2alpha,38,55.47107654955303,124.63519767350957,5.321880059509548,,0.2458594155084574,0.0012301730023771057
llama-2-70,Model_2alpha,39,68.39403183638635,150.4811082471762,0.6691995629351777,,0.8926709368655339,0.008905416670725533
llama-2-70,Model_2alpha,40,61.29425509746214,136.28155476932778,3.091222568171207,,0.9709249746096584,0.0026941585847226816
llama-2-70,Model_2alpha,41,64.98173139552098,143.65650736544546,1.794354144225125,,0.7623908445977227,0.0908023512901256
llama-2-70,Model_2alpha,42,66.96936771077198,147.63177999594745,1.668786456123565,,0.5125626175120249,0.004344858067533721
llama-2-70,Model_2alpha,43,60.779154452185594,135.2513534787747,5.397796536803377,,0.09592111456582182,0.08362428252598841
llama-2-70,Model_2alpha,44,61.38313823676641,136.45932104793633,3.3271810174360934,,0.7294346727416038,0.0041974334716269384
llama-2-70,Model_2alpha,45,47.22177697841822,108.13659853123994,9.05239629669745,,0.09855770328477323,0.012026495609633578
llama-2-70,Model_2alpha,46,68.52329674079536,150.73963805599422,1.3854765076750672,,0.0067512539916551725,0.7552346861309032
llama-2-70,Model_2alpha,47,59.02219552582638,131.73743562605628,1.6641162644842669,,0.8971570977387299,0.6614194187026743
llama-2-70,Model_2alpha,48,68.73524534048994,151.16353525538338,0.7813708127140224,,0.06813530517145575,0.054287126032578556
llama-2-70,Model_2alpha,49,58.457092484478885,130.60722954336129,6.633133882020503,,0.14159137050293671,0.005911063227142577
